NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
49	180.43	74.81	34.103	52.225	0.595	0.778	50000.0
50	186.571	73.489	35.428	51.681	0.59	0.777	20000.0
51	179.385	74.109	34.037	51.683	0.591	0.782	30000.0
52	181.714	74.893	34.579	52.503	0.597	0.775	70000.0
53	179.456	74.45	33.58	51.628	0.6	0.78	40000.0
54	180.534	74.675	34.069	52.211	0.602	0.776	40000.0
55	179.439	74.425	34.125	51.905	0.595	0.782	60000.0
56	190.709	73.739	37.445	50.755	0.57	0.804	20000.0
57	179.371	74.881	34.044	52.425	0.607	0.772	30000.0
58	179.204	74.427	33.942	52.061	0.596	0.778	60000.0
59	180.303	74.478	34.338	52.146	0.598	0.779	20000.0
60	180.232	74.218	34.26	51.949	0.587	0.779	50000.0
61	186.233	73.054	35.404	51.233	0.583	0.783	40000.0
62	189.839	73.51	37.13	50.502	0.572	0.805	20000.0
63	181.569	74.553	34.253	52.416	0.597	0.775	60000.0
64	179.899	74.331	34.068	52.088	0.596	0.776	60000.0
65	190.2	73.535	37.255	50.16	0.573	0.809	20000.0
66	181.77	75.677	34.414	52.927	0.616	0.769	60000.0
67	179.833	74.599	34.046	52.443	0.601	0.773	40000.0
68	179.481	74.503	33.662	51.715	0.594	0.783	20000.0
69	179.461	74.591	34.064	52.17	0.598	0.776	40000.0
70	180.577	74.822	34.23	52.299	0.601	0.776	30000.0
71	179.478	74.305	33.838	52.081	0.593	0.778	60000.0
72	193.526	73.898	37.586	50.661	0.574	0.801	20000.0
73	188.917	73.157	36.959	50.096	0.568	0.81	20000.0
74	190.922	73.724	37.243	50.465	0.569	0.805	30000.0
75	179.844	74.529	33.936	52.024	0.596	0.778	40000.0
76	179.116	74.162	33.781	52.045	0.586	0.782	30000.0
77	180.175	74.668	34.378	52.198	0.591	0.778	30000.0
78	180.29	74.411	34.037	52.093	0.593	0.778	50000.0
79	180.763	74.56	34.076	51.965	0.6	0.779	60000.0
80	190.285	73.125	37.047	50.498	0.561	0.808	30000.0
81	179.85	74.546	34.07	52.052	0.596	0.779	40000.0
82	188.508	73.637	36.906	50.435	0.567	0.794	30000.0
83	180.919	74.648	34.186	52.056	0.596	0.78	40000.0
84	187.022	74.178	36.631	50.829	0.573	0.789	40000.0
85	181.159	75.426	34.284	53.01	0.607	0.768	30000.0
86	192.039	73.076	37.143	49.996	0.567	0.807	40000.0
87	179.239	74.265	33.64	51.812	0.595	0.781	40000.0
88	179.353	74.526	33.954	52.186	0.595	0.777	80000.0
89	179.252	74.226	34.058	52.05	0.599	0.779	30000.0
90	180.19	74.668	34.217	52.279	0.602	0.776	20000.0
91	178.577	73.966	33.861	51.802	0.595	0.78	70000.0
92	178.62	74.434	33.678	52.008	0.602	0.777	30000.0
93	180.42	74.515	34.179	52.142	0.601	0.778	20000.0
94	188.659	73.972	36.972	50.795	0.572	0.791	20000.0
95	179.899	74.293	33.967	51.929	0.595	0.778	40000.0
96	181.381	74.272	34.286	52.035	0.593	0.78	60000.0
97	180.147	74.686	34.127	52.068	0.601	0.777	30000.0
98	179.948	74.543	34.136	52.135	0.601	0.777	30000.0
99	189.974	73.699	37.344	51.057	0.578	0.799	20000.0
100	178.865	74.209	33.801	52.06	0.593	0.778	20000.0
