NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	201.637	77.762	39.111	54.152	0.623	0.769	40000.0
2	207.51	76.299	42.495	53.29	0.596	0.784	20000.0
3	210.061	76.139	42.928	53.23	0.594	0.785	20000.0
4	198.809	76.191	38.398	53.841	0.621	0.76	40000.0
5	205.813	77.944	40.146	54.431	0.625	0.765	20000.0
6	198.519	76.405	38.405	54.277	0.623	0.756	30000.0
7	204.722	77.604	39.68	54.128	0.623	0.766	40000.0
8	199.585	76.423	38.86	53.849	0.622	0.762	20000.0
9	204.155	77.739	39.793	54.119	0.624	0.767	30000.0
10	203.607	77.77	39.804	53.932	0.62	0.772	30000.0
11	207.175	76.381	42.285	53.308	0.595	0.785	30000.0
12	200.865	77.578	39.11	54.155	0.613	0.769	20000.0
13	202.174	77.536	39.532	54.261	0.614	0.771	30000.0
14	205.088	77.641	40.089	54.139	0.618	0.769	20000.0
15	202.369	78.288	39.66	54.667	0.626	0.767	30000.0
16	208.815	76.382	42.296	53.204	0.594	0.783	20000.0
17	198.876	76.239	38.497	53.874	0.617	0.762	30000.0
18	199.717	76.393	38.613	53.966	0.624	0.759	30000.0
19	209.128	76.775	42.9	53.622	0.595	0.781	40000.0
20	198.875	76.358	38.618	54.034	0.621	0.76	50000.0
21	200.532	77.474	39.383	54.265	0.619	0.769	50000.0
22	202.11	78.264	39.308	54.623	0.626	0.765	20000.0
23	199.952	76.307	38.725	53.862	0.623	0.763	30000.0
24	204.842	77.69	39.861	54.23	0.617	0.767	30000.0
25	200.028	76.705	38.457	54.067	0.628	0.76	20000.0
26	203.816	77.185	39.746	53.913	0.616	0.771	20000.0
27	203.952	77.685	39.959	54.547	0.62	0.764	20000.0
28	198.514	76.083	38.495	53.937	0.618	0.762	30000.0
29	203.943	77.703	39.637	54.015	0.623	0.768	20000.0
30	204.306	77.528	40.065	54.307	0.618	0.766	20000.0
31	198.984	76.4	38.493	54.12	0.622	0.76	40000.0
32	199.155	76.194	38.7	53.869	0.618	0.764	40000.0
33	203.201	77.442	39.725	54.007	0.62	0.77	20000.0
34	208.81	76.209	41.279	53.93	0.606	0.774	30000.0
35	202.267	76.705	39.397	54.226	0.618	0.758	40000.0
36	200.127	76.565	38.909	54.147	0.628	0.757	30000.0
37	206.0	78.458	40.36	54.863	0.633	0.759	30000.0
38	203.355	77.411	39.446	54.108	0.619	0.766	70000.0
39	202.768	77.923	39.636	54.359	0.625	0.768	20000.0
40	201.691	77.726	39.478	54.287	0.62	0.77	30000.0
41	208.344	76.025	41.053	53.457	0.607	0.776	30000.0
42	199.476	76.224	38.528	54.067	0.615	0.76	20000.0
43	199.123	76.302	38.586	54.146	0.61	0.76	30000.0
44	209.7	76.403	42.593	53.168	0.592	0.785	20000.0
45	204.508	77.668	40.131	54.369	0.618	0.767	20000.0
46	202.431	77.752	39.659	54.481	0.621	0.769	30000.0
47	202.22	77.839	39.762	54.201	0.619	0.771	30000.0
48	199.943	76.662	38.896	54.183	0.623	0.76	30000.0
49	209.264	76.38	42.614	53.077	0.591	0.787	20000.0
50	200.373	76.91	38.707	54.362	0.628	0.753	20000.0
51	201.992	77.482	39.607	54.084	0.616	0.772	20000.0
52	202.237	77.968	39.771	54.795	0.622	0.764	20000.0
53	198.817	76.147	38.159	53.414	0.623	0.763	30000.0
54	200.105	76.342	38.756	54.046	0.624	0.759	50000.0
55	203.726	77.48	39.924	54.017	0.618	0.771	50000.0
56	209.431	76.637	42.689	53.329	0.594	0.784	20000.0
57	208.744	76.616	42.508	53.225	0.601	0.783	20000.0
58	199.122	76.024	38.634	53.799	0.618	0.761	30000.0
59	204.328	77.504	40.171	54.299	0.622	0.767	30000.0
60	199.663	75.842	38.945	53.745	0.609	0.762	30000.0
61	199.188	76.203	38.662	53.872	0.617	0.761	30000.0
62	209.157	76.416	42.595	53.154	0.596	0.784	30000.0
63	203.072	77.721	39.77	54.644	0.621	0.765	20000.0
64	209.269	76.29	42.653	53.1	0.594	0.784	20000.0
65	198.934	76.451	38.531	53.639	0.628	0.763	30000.0
66	205.3	78.463	40.056	54.894	0.637	0.759	20000.0
67	199.261	76.27	38.651	54.157	0.623	0.757	40000.0
68	199.143	76.275	38.349	53.539	0.617	0.765	20000.0
69	208.158	76.172	42.703	53.076	0.591	0.785	30000.0
70	202.532	78.082	39.68	54.547	0.625	0.766	30000.0
71	199.016	75.891	38.466	53.834	0.615	0.761	30000.0
72	200.767	76.945	38.753	54.355	0.626	0.757	30000.0
73	207.415	76.19	42.169	52.732	0.594	0.789	20000.0
74	199.509	76.289	38.749	53.832	0.619	0.761	30000.0
75	204.535	77.714	39.839	54.187	0.62	0.766	30000.0
76	198.846	75.928	38.553	53.942	0.609	0.763	50000.0
77	209.842	76.276	42.825	53.009	0.587	0.787	20000.0
78	204.329	77.503	40.118	54.221	0.617	0.767	40000.0
79	200.068	76.245	38.591	53.66	0.622	0.763	30000.0
80	207.844	75.529	40.707	53.286	0.597	0.78	30000.0
81	209.92	76.652	42.616	53.239	0.594	0.786	20000.0
82	199.714	76.177	38.642	53.745	0.614	0.764	30000.0
83	200.715	76.385	38.949	53.956	0.619	0.761	20000.0
84	198.5	76.827	38.495	54.347	0.62	0.756	20000.0
85	200.486	77.082	38.902	54.771	0.631	0.751	30000.0
86	199.489	76.291	38.391	53.944	0.622	0.762	20000.0
87	200.434	77.521	38.976	54.123	0.619	0.771	20000.0
88	208.022	76.237	42.03	52.95	0.589	0.787	20000.0
89	200.723	77.636	39.435	54.345	0.624	0.769	20000.0
90	199.727	76.501	38.86	54.169	0.626	0.758	70000.0
91	200.467	77.494	39.328	54.237	0.62	0.769	20000.0
92	198.008	76.092	38.346	53.768	0.625	0.76	40000.0
93	199.94	76.335	38.842	53.981	0.621	0.761	40000.0
94	208.906	76.547	42.275	53.154	0.591	0.786	20000.0
95	199.522	75.986	38.648	53.677	0.618	0.762	60000.0
96	209.334	76.206	42.442	53.06	0.589	0.787	40000.0
97	205.172	77.847	40.165	54.339	0.625	0.766	50000.0
98	205.126	77.738	40.189	54.369	0.625	0.765	20000.0
99	202.391	78.25	39.636	54.704	0.634	0.762	20000.0
100	198.295	75.934	38.391	53.875	0.615	0.761	20000.0
