NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
56	138.958	66.08	22.823	43.799	0.515	0.837	50000.0
57	138.94	66.063	22.978	44.056	0.521	0.833	50000.0
58	138.622	65.739	22.983	43.834	0.512	0.837	30000.0
59	137.935	65.634	22.871	43.659	0.513	0.837	50000.0
60	142.121	64.584	23.632	43.173	0.495	0.841	40000.0
61	138.808	65.703	22.865	43.598	0.51	0.837	70000.0
62	141.264	65.169	23.579	43.437	0.507	0.838	50000.0
63	139.535	65.574	23.009	43.876	0.51	0.835	40000.0
64	138.318	65.627	22.635	43.712	0.509	0.835	30000.0
65	140.826	65.657	23.776	43.58	0.513	0.838	60000.0
66	143.074	66.088	24.131	44.253	0.517	0.834	70000.0
67	138.338	65.918	22.747	44.112	0.516	0.832	50000.0
68	139.988	65.505	23.379	43.614	0.506	0.841	80000.0
69	138.057	65.748	23.024	43.797	0.509	0.836	60000.0
70	138.878	66.181	22.924	44.016	0.514	0.834	40000.0
71	138.581	65.805	22.855	43.941	0.51	0.834	50000.0
72	140.408	66.579	23.236	44.276	0.517	0.833	40000.0
73	136.846	65.194	22.276	43.02	0.51	0.842	30000.0
74	142.018	65.331	23.722	43.471	0.503	0.841	100000.0
75	137.611	65.801	22.526	43.72	0.513	0.837	30000.0
76	138.631	65.025	22.86	43.541	0.497	0.841	80000.0
77	138.424	65.408	22.842	43.392	0.503	0.84	40000.0
78	139.145	65.577	23.074	43.806	0.507	0.837	50000.0
79	139.374	65.922	23.053	44.018	0.515	0.836	50000.0
80	139.019	65.613	22.929	43.903	0.503	0.838	60000.0
81	139.071	65.667	23.025	43.699	0.507	0.838	30000.0
82	139.301	65.687	22.937	43.63	0.507	0.839	40000.0
83	138.145	65.837	22.609	43.657	0.512	0.837	40000.0
84	138.301	66.045	22.775	43.958	0.509	0.835	110000.0
85	140.6	66.438	23.239	44.222	0.518	0.832	60000.0
86	142.514	65.24	23.869	43.671	0.506	0.84	40000.0
87	137.356	65.481	22.502	43.63	0.509	0.838	30000.0
88	139.266	65.807	22.934	43.795	0.507	0.836	80000.0
89	137.853	65.407	22.815	43.555	0.509	0.839	80000.0
90	140.006	65.298	23.332	43.627	0.509	0.838	80000.0
91	136.844	65.355	22.766	43.691	0.511	0.836	40000.0
92	137.481	65.305	22.542	43.348	0.512	0.838	60000.0
93	138.674	65.925	22.847	43.843	0.514	0.837	30000.0
94	139.307	66.147	23.008	43.987	0.51	0.836	50000.0
95	139.287	66.115	22.997	44.015	0.513	0.835	50000.0
96	139.49	65.668	23.059	43.918	0.509	0.835	50000.0
97	138.714	65.777	22.896	43.715	0.513	0.836	60000.0
98	138.954	66.241	22.989	44.129	0.517	0.834	50000.0
99	139.696	66.48	23.234	44.287	0.521	0.831	60000.0
100	137.386	65.53	22.692	43.883	0.506	0.836	50000.0
