NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
32	165.616	61.638	24.558	49.507	0.413	0.759	80000.0
33	166.578	61.761	24.815	49.697	0.414	0.757	40000.0
34	167.281	61.843	24.813	49.65	0.412	0.758	60000.0
35	166.016	61.761	24.6	49.549	0.417	0.756	90000.0
36	166.164	61.728	24.69	49.536	0.413	0.759	30000.0
37	166.229	61.798	24.697	49.556	0.414	0.759	40000.0
38	166.062	61.695	24.511	49.416	0.415	0.758	40000.0
39	166.152	61.644	24.623	49.448	0.416	0.76	40000.0
40	166.324	61.658	24.767	49.514	0.414	0.759	50000.0
41	167.153	62.009	24.744	49.666	0.416	0.757	50000.0
42	165.562	61.363	24.518	49.059	0.413	0.763	50000.0
43	166.209	61.794	24.658	49.551	0.415	0.759	50000.0
44	166.505	61.937	24.669	49.629	0.42	0.756	50000.0
45	166.371	61.647	24.646	49.453	0.411	0.76	80000.0
46	165.491	61.272	24.469	49.19	0.412	0.761	70000.0
47	165.85	61.532	24.646	49.426	0.411	0.76	90000.0
48	165.527	61.469	24.494	49.32	0.413	0.761	50000.0
49	166.335	61.986	24.65	49.649	0.418	0.757	50000.0
50	166.107	61.601	24.679	49.528	0.411	0.759	60000.0
51	165.915	61.496	24.704	49.526	0.411	0.759	40000.0
52	165.882	61.509	24.561	49.432	0.412	0.759	40000.0
53	164.645	61.194	24.226	48.969	0.417	0.763	60000.0
54	165.907	61.606	24.56	49.418	0.413	0.759	40000.0
55	166.025	61.437	24.654	49.343	0.41	0.762	80000.0
56	165.687	61.548	24.513	49.428	0.415	0.759	40000.0
57	166.754	61.649	24.764	49.559	0.412	0.759	40000.0
58	165.347	61.655	24.554	49.592	0.413	0.758	50000.0
59	166.818	61.642	24.819	49.505	0.414	0.761	80000.0
60	166.198	61.857	24.709	49.786	0.416	0.756	60000.0
61	166.024	61.615	24.613	49.56	0.412	0.758	40000.0
62	166.586	61.932	24.766	49.739	0.418	0.756	100000.0
63	164.763	61.041	24.148	48.827	0.413	0.765	40000.0
64	165.768	61.807	24.544	49.485	0.417	0.759	70000.0
65	164.891	61.626	24.459	49.312	0.417	0.76	30000.0
66	165.589	61.55	24.622	49.572	0.412	0.757	50000.0
67	166.271	61.613	24.668	49.57	0.415	0.757	70000.0
68	164.769	61.401	24.213	49.069	0.42	0.762	30000.0
69	166.657	61.577	24.731	49.456	0.411	0.76	80000.0
70	166.365	61.726	24.717	49.678	0.414	0.756	70000.0
71	165.805	61.681	24.612	49.592	0.415	0.758	40000.0
72	166.477	61.606	24.643	49.424	0.411	0.76	30000.0
73	165.89	61.599	24.656	49.585	0.413	0.758	40000.0
74	166.419	61.887	24.7	49.639	0.412	0.758	20000.0
75	165.942	61.68	24.537	49.476	0.415	0.758	50000.0
76	166.218	61.66	24.584	49.469	0.415	0.759	50000.0
77	166.572	61.727	24.689	49.484	0.412	0.76	60000.0
78	165.941	61.573	24.635	49.464	0.411	0.76	40000.0
79	166.159	61.49	24.661	49.464	0.413	0.76	40000.0
80	166.035	61.584	24.595	49.455	0.416	0.758	60000.0
81	166.199	61.638	24.684	49.593	0.413	0.757	80000.0
82	166.972	61.891	24.761	49.691	0.415	0.757	40000.0
83	166.544	61.9	24.774	49.71	0.418	0.757	30000.0
84	166.04	61.822	24.608	49.584	0.418	0.757	90000.0
85	166.022	61.638	24.637	49.606	0.412	0.758	60000.0
86	166.383	61.772	24.63	49.596	0.415	0.758	30000.0
87	166.518	61.818	24.716	49.698	0.415	0.757	50000.0
88	166.151	61.42	24.674	49.396	0.409	0.761	80000.0
89	165.402	61.449	24.356	49.126	0.415	0.764	70000.0
90	165.628	61.416	24.633	49.403	0.414	0.759	60000.0
91	166.402	61.738	24.72	49.543	0.412	0.76	50000.0
92	165.079	61.228	24.196	48.837	0.419	0.763	40000.0
93	165.584	61.647	24.626	49.501	0.416	0.759	60000.0
94	165.895	61.509	24.512	49.263	0.415	0.762	40000.0
95	165.72	61.497	24.552	49.465	0.412	0.758	30000.0
96	165.933	61.657	24.578	49.553	0.415	0.758	70000.0
97	166.251	61.686	24.69	49.484	0.413	0.76	50000.0
98	166.928	61.728	24.788	49.687	0.415	0.757	70000.0
99	166.236	61.459	24.572	49.414	0.413	0.76	90000.0
100	166.109	61.601	24.524	49.421	0.414	0.76	60000.0
