NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
45	157.542	68.318	28.296	45.941	0.528	0.826	30000.0
46	157.764	68.518	28.314	45.58	0.532	0.828	40000.0
47	157.217	67.97	28.191	45.308	0.525	0.832	30000.0
48	157.235	68.77	28.217	45.935	0.535	0.827	40000.0
49	157.826	68.612	28.233	45.634	0.531	0.828	60000.0
50	158.153	68.81	28.568	46.375	0.543	0.82	30000.0
51	155.689	67.819	27.956	45.149	0.526	0.831	30000.0
52	157.743	68.723	28.6	46.041	0.533	0.825	40000.0
53	155.814	68.151	27.77	45.23	0.535	0.829	40000.0
54	157.801	68.404	28.52	45.916	0.536	0.825	40000.0
55	156.536	68.432	28.415	45.636	0.532	0.829	40000.0
56	158.324	68.691	28.286	45.796	0.535	0.827	40000.0
57	156.229	68.547	27.956	45.787	0.541	0.824	60000.0
58	156.332	68.33	27.918	45.546	0.533	0.829	50000.0
59	156.666	68.222	28.252	45.558	0.531	0.829	50000.0
60	155.985	67.95	27.768	45.353	0.526	0.828	60000.0
61	156.575	68.0	28.092	45.233	0.527	0.83	50000.0
62	157.058	68.282	28.026	45.445	0.534	0.827	50000.0
63	158.887	68.774	28.582	46.074	0.536	0.824	30000.0
64	156.707	68.172	27.893	45.449	0.53	0.827	30000.0
65	155.717	68.426	27.84	45.337	0.538	0.828	60000.0
66	158.232	69.449	28.43	46.301	0.549	0.821	40000.0
67	156.839	68.504	28.215	45.939	0.536	0.823	50000.0
68	155.665	68.055	27.813	45.286	0.529	0.832	40000.0
69	159.597	68.993	29.23	46.656	0.532	0.816	80000.0
70	156.85	68.658	28.323	45.927	0.536	0.824	30000.0
71	157.059	68.465	28.246	45.86	0.532	0.825	60000.0
72	158.064	69.195	28.422	46.209	0.539	0.822	40000.0
73	155.215	67.659	27.669	44.908	0.529	0.832	40000.0
74	157.331	68.474	28.034	45.47	0.531	0.829	40000.0
75	156.748	68.78	27.89	45.865	0.535	0.827	50000.0
76	155.946	67.702	28.049	45.34	0.52	0.832	60000.0
77	156.752	67.937	28.082	45.217	0.523	0.832	30000.0
78	157.581	68.786	28.314	46.127	0.534	0.825	30000.0
79	157.402	68.513	28.25	45.854	0.536	0.826	20000.0
80	157.537	68.217	28.323	45.837	0.524	0.83	30000.0
81	156.534	68.21	28.065	45.441	0.529	0.83	40000.0
82	157.57	68.078	28.412	45.428	0.524	0.831	60000.0
83	156.864	68.437	28.075	45.702	0.534	0.825	40000.0
84	157.866	69.699	28.29	46.678	0.544	0.821	40000.0
85	157.874	69.049	28.245	46.072	0.539	0.823	30000.0
86	157.291	68.355	27.944	45.609	0.532	0.829	60000.0
87	156.159	67.911	27.976	45.416	0.528	0.83	30000.0
88	157.036	68.63	28.102	45.856	0.533	0.824	50000.0
89	156.064	68.24	28.107	45.66	0.534	0.828	60000.0
90	155.685	68.322	27.784	45.58	0.535	0.827	60000.0
91	154.859	67.902	27.82	45.578	0.535	0.826	50000.0
92	155.129	67.854	27.325	45.04	0.533	0.829	30000.0
93	156.857	68.574	28.222	45.636	0.537	0.828	40000.0
94	157.443	68.812	28.31	46.005	0.53	0.825	50000.0
95	157.947	68.504	28.315	45.807	0.532	0.825	20000.0
96	157.547	68.37	28.04	45.718	0.53	0.827	60000.0
97	157.25	68.43	28.206	45.614	0.536	0.826	50000.0
98	156.747	68.822	28.277	46.07	0.537	0.824	20000.0
99	158.086	68.879	28.503	45.993	0.541	0.823	30000.0
100	155.247	68.047	27.83	45.743	0.527	0.826	40000.0
