NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	71.619	107.404	12.806	69.412	1.054	0.605	20000.0
2	71.829	107.544	12.799	69.544	1.06	0.602	40000.0
3	71.435	107.517	12.725	69.21	1.051	0.609	30000.0
4	71.944	107.616	12.919	69.494	1.059	0.605	30000.0
5	71.251	107.01	12.743	69.305	1.056	0.604	20000.0
6	71.823	107.608	12.951	69.57	1.058	0.604	30000.0
7	71.878	107.773	12.89	69.667	1.06	0.601	20000.0
8	72.11	107.861	12.921	69.66	1.062	0.602	20000.0
9	71.961	107.903	12.78	69.587	1.063	0.6	40000.0
10	72.192	108.0	12.898	69.673	1.061	0.602	30000.0
11	71.885	107.709	12.782	69.6	1.057	0.604	20000.0
12	72.134	108.206	12.885	69.861	1.065	0.598	50000.0
13	71.291	106.849	12.697	69.083	1.051	0.609	30000.0
14	71.668	107.481	12.768	69.378	1.056	0.606	20000.0
15	71.053	106.527	12.659	68.983	1.042	0.613	20000.0
16	71.657	107.657	12.882	69.659	1.063	0.599	40000.0
17	72.081	106.99	12.862	69.485	1.055	0.604	20000.0
18	71.883	107.704	12.898	69.64	1.061	0.603	20000.0
19	71.742	107.535	12.815	69.454	1.056	0.605	20000.0
20	71.59	107.348	12.757	69.453	1.059	0.603	20000.0
21	71.643	107.828	12.79	69.675	1.06	0.603	30000.0
22	71.813	107.384	12.854	69.317	1.051	0.604	30000.0
23	71.947	107.219	12.79	69.237	1.051	0.605	20000.0
24	72.138	107.87	12.929	69.714	1.063	0.601	40000.0
25	71.665	107.416	12.855	69.474	1.051	0.603	20000.0
26	72.026	107.447	12.899	69.355	1.051	0.607	20000.0
27	71.607	107.476	12.739	69.389	1.055	0.605	30000.0
28	71.742	107.453	12.701	69.566	1.06	0.6	30000.0
29	71.683	107.133	12.92	69.286	1.054	0.607	40000.0
30	71.405	107.122	12.69	69.008	1.05	0.609	30000.0
31	71.65	107.328	12.891	69.479	1.061	0.602	30000.0
32	71.787	107.306	12.89	69.325	1.054	0.608	20000.0
33	71.816	107.526	12.835	69.137	1.056	0.608	30000.0
34	72.077	107.383	12.856	69.41	1.055	0.605	20000.0
35	72.129	107.507	12.933	69.622	1.06	0.601	40000.0
36	71.663	107.376	12.799	69.553	1.055	0.602	50000.0
37	71.556	107.277	12.779	69.467	1.05	0.603	40000.0
38	72.061	107.964	12.82	69.937	1.071	0.595	20000.0
39	72.187	107.111	12.846	69.609	1.055	0.6	20000.0
40	72.325	106.858	12.831	69.566	1.055	0.601	20000.0
41	72.113	107.633	12.865	69.695	1.058	0.599	30000.0
42	71.869	107.718	12.78	69.262	1.056	0.608	30000.0
43	71.566	107.513	12.79	69.455	1.059	0.605	30000.0
44	71.416	107.543	12.729	69.494	1.056	0.603	40000.0
45	72.077	107.949	12.82	69.581	1.061	0.603	30000.0
46	72.063	107.969	12.963	69.595	1.053	0.606	20000.0
47	71.693	107.4	12.805	69.379	1.049	0.606	30000.0
48	72.365	108.059	13.05	69.787	1.06	0.599	40000.0
49	71.921	107.327	12.926	69.346	1.052	0.607	40000.0
50	72.098	107.477	12.917	69.591	1.056	0.604	20000.0
51	72.243	108.419	12.848	69.81	1.067	0.599	20000.0
52	71.738	107.293	12.942	69.302	1.05	0.606	20000.0
53	71.972	107.535	12.778	69.487	1.055	0.604	20000.0
54	71.759	107.382	12.776	69.345	1.057	0.604	30000.0
55	71.724	107.068	12.896	69.31	1.047	0.608	30000.0
56	71.678	107.53	12.817	69.492	1.059	0.604	30000.0
57	71.753	107.073	12.825	69.191	1.05	0.609	30000.0
58	71.743	107.689	12.874	69.499	1.061	0.603	20000.0
59	72.283	107.239	12.899	69.803	1.064	0.596	40000.0
60	71.559	107.294	12.687	69.266	1.053	0.607	40000.0
61	71.823	107.527	12.819	69.537	1.06	0.603	20000.0
62	72.13	107.244	12.863	69.617	1.056	0.6	40000.0
63	71.79	107.291	12.772	69.279	1.056	0.605	20000.0
64	72.053	107.833	12.854	69.61	1.06	0.603	30000.0
65	71.725	107.665	12.758	69.371	1.055	0.605	30000.0
66	71.434	106.68	12.692	69.322	1.052	0.602	20000.0
67	71.335	106.986	12.688	69.184	1.05	0.606	20000.0
68	72.001	107.531	13.019	69.554	1.061	0.603	30000.0
69	72.11	107.628	12.933	69.602	1.059	0.602	20000.0
70	71.457	106.577	12.647	68.817	1.043	0.612	40000.0
71	71.679	107.475	12.75	69.367	1.056	0.606	20000.0
72	71.385	106.918	12.725	69.122	1.051	0.608	20000.0
73	71.736	107.702	12.706	69.457	1.057	0.603	40000.0
74	72.05	108.271	12.892	69.832	1.059	0.598	30000.0
75	71.344	107.278	12.703	69.144	1.049	0.608	40000.0
76	71.88	107.901	12.893	69.672	1.06	0.601	20000.0
77	71.415	107.017	12.735	69.176	1.052	0.606	40000.0
78	72.095	107.718	12.921	69.346	1.059	0.607	30000.0
79	71.781	107.68	12.791	69.432	1.06	0.606	20000.0
80	71.842	107.322	12.843	69.261	1.05	0.609	20000.0
81	72.066	107.581	12.857	69.521	1.055	0.602	30000.0
82	71.416	107.447	12.778	69.43	1.052	0.605	30000.0
83	72.019	108.374	12.893	69.875	1.057	0.6	20000.0
84	71.772	107.64	12.864	69.529	1.051	0.607	20000.0
85	71.604	107.12	12.738	69.455	1.055	0.602	30000.0
86	71.521	107.58	12.695	69.391	1.061	0.605	40000.0
87	71.653	107.23	12.684	69.463	1.05	0.604	30000.0
88	71.53	106.772	12.709	68.978	1.047	0.61	30000.0
89	72.261	107.614	13.022	69.565	1.054	0.602	20000.0
90	72.155	107.579	12.871	69.626	1.06	0.601	30000.0
91	71.774	107.701	12.82	69.495	1.052	0.605	30000.0
92	71.853	107.589	12.763	69.355	1.058	0.606	20000.0
93	71.438	106.588	12.739	69.334	1.054	0.603	30000.0
94	72.002	107.624	12.907	69.402	1.055	0.604	20000.0
95	71.828	107.757	12.774	69.36	1.054	0.606	40000.0
96	72.249	108.015	12.907	69.676	1.062	0.602	60000.0
97	71.837	107.695	12.878	69.735	1.062	0.6	30000.0
98	71.424	107.373	12.735	69.219	1.057	0.606	30000.0
99	72.126	107.376	13.027	69.53	1.051	0.607	20000.0
100	71.469	107.295	12.679	69.252	1.049	0.607	20000.0
