NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
34	182.946	65.013	28.059	52.579	0.449	0.73	40000.0
35	181.979	64.924	27.933	52.565	0.454	0.727	20000.0
36	182.674	65.538	28.51	52.352	0.45	0.734	30000.0
37	182.553	65.551	28.454	52.39	0.449	0.734	30000.0
38	182.103	64.933	27.864	52.462	0.453	0.728	20000.0
39	183.077	65.528	28.525	52.399	0.451	0.733	30000.0
40	183.292	65.604	28.599	52.464	0.451	0.733	60000.0
41	183.727	65.845	28.57	52.503	0.454	0.732	40000.0
42	182.552	65.355	28.521	52.283	0.449	0.734	50000.0
43	181.809	65.06	27.942	52.543	0.453	0.73	20000.0
44	182.447	65.215	28.035	52.708	0.459	0.726	30000.0
45	182.72	65.417	28.461	52.31	0.448	0.734	30000.0
46	181.118	64.53	27.736	52.158	0.449	0.733	50000.0
47	181.759	64.816	28.038	52.547	0.451	0.73	30000.0
48	181.676	64.792	27.811	52.365	0.451	0.731	30000.0
49	182.319	65.19	27.976	52.594	0.457	0.727	40000.0
50	182.658	65.414	28.472	52.317	0.448	0.734	20000.0
51	182.518	65.306	28.502	52.361	0.446	0.735	30000.0
52	181.456	64.726	27.843	52.398	0.453	0.73	20000.0
53	182.612	65.367	28.518	52.414	0.451	0.733	30000.0
54	182.32	65.231	28.423	52.257	0.449	0.734	20000.0
55	181.789	64.811	28.039	52.398	0.45	0.732	20000.0
56	182.513	65.433	28.415	52.343	0.45	0.733	30000.0
57	183.227	65.359	28.646	52.434	0.448	0.734	50000.0
58	180.958	64.734	27.846	52.482	0.452	0.73	20000.0
59	183.161	65.407	28.591	52.318	0.448	0.736	40000.0
60	182.125	65.007	28.087	52.682	0.454	0.727	30000.0
61	181.772	64.829	27.929	52.553	0.452	0.729	20000.0
62	182.745	65.442	28.527	52.46	0.452	0.732	30000.0
63	181.987	64.732	27.87	52.448	0.45	0.73	30000.0
64	181.767	65.179	27.868	52.577	0.456	0.728	20000.0
65	182.043	65.594	28.328	52.391	0.454	0.732	40000.0
66	182.345	65.355	28.438	52.382	0.447	0.732	30000.0
67	182.826	65.383	28.502	52.452	0.449	0.732	40000.0
68	182.239	65.115	28.018	52.627	0.456	0.728	20000.0
69	183.187	65.491	28.497	52.385	0.447	0.734	40000.0
70	182.978	65.414	28.458	52.415	0.449	0.732	70000.0
71	181.336	64.893	27.873	52.51	0.453	0.729	40000.0
72	182.76	65.3	28.334	52.253	0.448	0.735	20000.0
73	182.043	64.861	27.997	52.615	0.452	0.729	20000.0
74	183.508	65.659	28.665	52.555	0.45	0.732	40000.0
75	182.771	65.408	28.439	52.345	0.45	0.733	20000.0
76	184.364	66.685	28.029	54.499	0.477	0.71	30000.0
77	183.373	65.511	28.555	52.434	0.449	0.733	30000.0
78	182.041	64.924	27.94	52.464	0.451	0.73	30000.0
79	182.144	64.789	28.02	52.492	0.452	0.731	30000.0
80	183.189	65.569	28.505	52.498	0.452	0.731	30000.0
81	182.795	65.427	28.504	52.446	0.449	0.732	60000.0
82	182.713	65.081	28.054	52.649	0.454	0.727	30000.0
83	181.978	65.049	27.985	52.578	0.456	0.729	30000.0
84	181.912	65.046	27.982	52.674	0.456	0.728	20000.0
85	182.215	65.199	28.416	52.31	0.446	0.734	20000.0
86	182.924	65.673	28.542	52.477	0.453	0.732	20000.0
87	182.835	65.044	28.124	52.696	0.454	0.728	20000.0
88	183.183	65.402	28.57	52.362	0.446	0.735	50000.0
89	183.114	65.706	28.488	52.497	0.453	0.731	40000.0
90	182.686	65.321	28.524	52.364	0.45	0.733	30000.0
91	182.747	65.455	28.484	52.334	0.448	0.735	80000.0
92	183.059	65.508	28.453	52.377	0.452	0.732	30000.0
93	182.253	65.432	28.482	52.42	0.45	0.734	50000.0
94	183.141	65.59	28.496	52.41	0.45	0.733	30000.0
95	182.972	65.351	28.564	52.474	0.448	0.732	40000.0
96	182.193	65.478	28.463	52.411	0.451	0.733	20000.0
97	182.846	65.433	28.553	52.433	0.449	0.734	40000.0
98	182.586	64.972	28.062	52.681	0.453	0.728	20000.0
99	181.927	64.837	27.895	52.499	0.452	0.729	30000.0
100	183.319	65.604	28.487	52.457	0.45	0.732	20000.0
