NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
38	144.316	66.399	23.785	44.144	0.519	0.833	50000.0
39	146.271	66.627	24.179	44.269	0.522	0.833	30000.0
40	146.105	66.486	24.39	44.428	0.517	0.833	50000.0
41	145.934	67.004	24.086	44.523	0.525	0.83	60000.0
42	146.264	66.702	24.292	44.588	0.518	0.831	40000.0
43	145.252	66.388	24.11	44.419	0.51	0.833	100000.0
44	145.165	66.721	24.051	44.263	0.521	0.831	30000.0
45	145.867	66.524	24.269	44.491	0.515	0.832	50000.0
46	146.445	66.591	24.242	44.077	0.518	0.834	50000.0
47	145.595	66.189	24.111	43.942	0.514	0.837	80000.0
48	151.374	67.719	27.109	45.454	0.52	0.832	80000.0
49	147.102	66.743	24.584	44.245	0.519	0.835	50000.0
50	146.479	67.162	24.437	44.83	0.527	0.827	40000.0
51	144.57	66.065	24.063	43.859	0.513	0.836	70000.0
52	145.105	66.822	24.1	44.536	0.519	0.831	40000.0
53	145.624	66.836	24.127	44.135	0.533	0.832	30000.0
54	147.172	66.85	24.802	44.603	0.526	0.831	80000.0
55	144.749	66.702	24.185	44.283	0.52	0.834	60000.0
56	146.431	66.844	24.265	44.34	0.523	0.833	40000.0
57	145.583	66.731	24.277	44.521	0.528	0.83	40000.0
58	145.358	66.47	24.131	44.26	0.519	0.834	110000.0
59	145.227	66.406	24.273	44.181	0.519	0.834	40000.0
60	144.502	65.829	23.878	43.734	0.509	0.835	30000.0
61	145.167	66.381	24.057	43.869	0.516	0.836	40000.0
62	145.061	66.356	23.971	43.967	0.521	0.834	60000.0
63	146.673	66.514	24.365	44.392	0.518	0.832	60000.0
64	145.314	66.331	23.946	44.146	0.517	0.832	60000.0
65	145.499	66.893	24.247	44.148	0.526	0.833	40000.0
66	146.957	67.521	24.512	44.909	0.536	0.827	40000.0
67	152.622	67.529	27.354	45.737	0.523	0.826	30000.0
68	144.713	66.46	24.106	44.104	0.517	0.837	60000.0
69	145.287	66.546	24.301	44.289	0.517	0.833	30000.0
70	145.823	66.992	24.349	44.557	0.522	0.831	30000.0
71	145.488	66.667	24.194	44.508	0.519	0.831	50000.0
72	147.256	67.417	24.696	44.835	0.525	0.829	60000.0
73	145.169	66.049	24.045	43.586	0.518	0.838	50000.0
74	146.534	66.745	24.276	44.194	0.518	0.834	40000.0
75	144.904	66.672	24.011	44.374	0.521	0.833	30000.0
76	145.286	66.064	24.142	44.092	0.508	0.838	60000.0
77	145.598	66.315	24.21	43.935	0.511	0.837	70000.0
78	146.073	66.429	24.377	44.304	0.515	0.833	40000.0
79	146.197	66.798	24.324	44.472	0.524	0.833	40000.0
80	145.896	66.422	24.268	44.394	0.51	0.835	40000.0
81	145.832	66.531	24.395	44.241	0.516	0.835	60000.0
82	146.278	66.436	24.362	44.128	0.513	0.837	70000.0
83	145.253	66.525	24.005	44.125	0.517	0.834	40000.0
84	145.088	66.822	23.987	44.361	0.516	0.833	40000.0
85	146.857	67.25	24.433	44.667	0.527	0.829	60000.0
86	145.592	66.5	24.087	44.138	0.52	0.835	70000.0
87	144.713	66.211	24.003	44.116	0.516	0.835	70000.0
88	145.458	66.654	24.141	44.275	0.516	0.833	30000.0
89	144.768	66.452	24.133	44.2	0.521	0.834	60000.0
90	144.28	66.694	23.807	44.273	0.524	0.832	60000.0
91	143.514	66.228	23.9	44.226	0.52	0.832	60000.0
92	144.041	66.135	23.665	43.756	0.521	0.834	50000.0
93	146.075	66.883	24.294	44.404	0.523	0.833	50000.0
94	146.162	66.965	24.333	44.464	0.518	0.833	90000.0
95	145.74	66.816	24.216	44.513	0.52	0.831	60000.0
96	146.502	66.433	24.408	44.314	0.517	0.832	70000.0
97	145.87	66.598	24.244	44.26	0.522	0.832	70000.0
98	145.671	67.103	24.321	44.699	0.525	0.83	30000.0
99	146.266	67.247	24.594	44.772	0.529	0.827	30000.0
100	143.988	66.314	23.92	44.418	0.515	0.831	30000.0
