NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
79	181.712	44.057	39.037	28.347	0.332	0.904	40000.0
80	183.225	44.446	39.352	28.376	0.335	0.903	40000.0
81	180.666	44.094	38.457	28.143	0.345	0.901	40000.0
82	183.155	44.145	39.76	28.358	0.335	0.902	40000.0
83	183.245	44.039	39.312	28.076	0.332	0.907	60000.0
84	176.764	43.974	35.859	27.529	0.346	0.899	60000.0
85	181.412	44.15	38.588	28.126	0.337	0.9	30000.0
86	182.098	44.202	38.712	28.166	0.343	0.903	30000.0
87	182.267	44.343	39.023	28.352	0.346	0.901	60000.0
88	182.371	44.094	39.212	28.467	0.336	0.902	40000.0
89	180.851	43.953	38.759	27.965	0.341	0.904	30000.0
90	181.394	44.022	38.819	28.213	0.34	0.9	60000.0
91	183.977	44.401	39.419	28.372	0.346	0.901	40000.0
92	181.428	44.062	38.691	27.866	0.334	0.907	60000.0
93	183.446	44.033	39.427	28.247	0.331	0.905	80000.0
94	181.186	43.796	38.869	28.042	0.332	0.906	30000.0
95	183.102	44.349	39.3	28.486	0.346	0.9	40000.0
96	182.205	44.112	39.264	28.328	0.333	0.904	40000.0
97	180.831	43.949	38.43	27.951	0.343	0.904	60000.0
98	182.056	43.94	38.715	28.124	0.333	0.904	60000.0
99	182.777	44.421	39.024	28.505	0.346	0.9	40000.0
100	182.351	44.509	39.318	28.482	0.34	0.902	50000.0
