NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
82	171.964	43.027	36.007	27.45	0.329	0.905	90000.0
83	172.801	42.952	35.887	27.163	0.325	0.91	60000.0
84	170.37	42.673	34.966	26.982	0.325	0.908	40000.0
85	171.356	43.029	35.382	27.387	0.328	0.903	50000.0
86	172.885	43.13	35.729	27.441	0.331	0.906	50000.0
87	173.197	43.303	36.277	27.525	0.331	0.907	50000.0
88	172.597	43.117	35.91	27.609	0.33	0.904	50000.0
89	171.359	42.672	35.764	27.043	0.322	0.909	80000.0
90	173.415	42.617	36.139	27.224	0.32	0.908	50000.0
91	173.475	43.015	36.116	27.297	0.324	0.909	40000.0
92	171.717	43.127	35.433	27.056	0.327	0.908	50000.0
93	171.098	42.751	35.339	27.044	0.324	0.909	60000.0
94	168.948	42.55	34.574	26.873	0.328	0.91	40000.0
95	172.079	43.101	35.61	27.511	0.329	0.905	50000.0
96	171.408	43.195	35.454	27.44	0.338	0.905	60000.0
97	170.796	42.915	35.097	27.095	0.33	0.908	50000.0
98	171.672	43.024	35.505	27.343	0.328	0.906	120000.0
99	171.145	43.088	35.169	27.269	0.331	0.907	30000.0
100	173.607	43.414	36.18	27.553	0.33	0.906	40000.0
