NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
62	75.645	111.308	13.403	71.908	1.098	0.587	20000.0
63	75.423	111.093	13.303	71.668	1.1	0.588	20000.0
64	75.663	111.323	13.41	71.951	1.101	0.585	30000.0
65	75.51	111.402	13.311	71.885	1.098	0.588	20000.0
66	75.187	110.955	13.286	71.842	1.092	0.587	30000.0
67	75.109	110.604	13.262	71.688	1.091	0.59	40000.0
68	75.81	111.192	13.612	72.094	1.105	0.584	40000.0
69	75.923	111.484	13.501	72.071	1.102	0.583	20000.0
70	75.021	110.493	13.213	71.312	1.086	0.596	20000.0
71	75.557	111.344	13.32	71.851	1.099	0.588	30000.0
72	75.189	110.781	13.275	71.606	1.095	0.591	30000.0
73	75.52	111.218	13.274	71.809	1.101	0.587	20000.0
74	75.789	111.801	13.431	72.207	1.1	0.581	30000.0
75	75.049	110.753	13.251	71.5	1.09	0.592	20000.0
76	75.56	111.398	13.435	72.073	1.102	0.584	30000.0
77	75.41	111.07	13.342	71.755	1.096	0.59	30000.0
78	75.835	111.403	13.478	71.801	1.103	0.59	30000.0
79	75.465	111.048	13.347	71.707	1.101	0.589	30000.0
80	75.699	111.024	13.423	71.731	1.093	0.592	30000.0
81	75.655	111.093	13.419	71.84	1.094	0.588	30000.0
82	75.057	110.969	13.34	71.834	1.095	0.588	30000.0
83	75.541	111.308	13.421	72.02	1.094	0.585	20000.0
84	75.417	111.332	13.398	71.835	1.094	0.59	20000.0
85	75.312	110.733	13.309	71.697	1.092	0.59	30000.0
86	75.259	111.292	13.243	71.866	1.102	0.587	20000.0
87	75.269	110.859	13.216	71.878	1.093	0.587	20000.0
88	75.265	110.494	13.285	71.549	1.088	0.593	40000.0
89	75.897	111.239	13.576	71.97	1.098	0.584	50000.0
90	75.712	111.2	13.404	71.916	1.101	0.586	20000.0
91	75.258	111.143	13.32	71.754	1.092	0.59	50000.0
92	75.854	111.587	13.358	71.973	1.101	0.587	20000.0
93	75.036	110.878	13.331	71.816	1.097	0.588	20000.0
94	75.726	111.318	13.485	71.877	1.098	0.588	50000.0
95	75.501	111.207	13.309	71.743	1.096	0.589	30000.0
96	75.823	111.387	13.435	71.92	1.103	0.587	30000.0
97	75.403	111.294	13.427	72.059	1.101	0.585	20000.0
98	74.989	110.877	13.277	71.598	1.099	0.59	20000.0
99	75.756	111.02	13.548	71.913	1.094	0.589	30000.0
100	75.063	110.914	13.219	71.668	1.091	0.59	20000.0
