Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-51-4080-01	235	81	20	16
TCGA-51-4081-01	145	61	18	24
TCGA-51-6867-01	469	129	147	37
TCGA-52-7622-01	211	94	19	14
TCGA-52-7809-01	99	91	89	29
TCGA-52-7810-01	173	48	314	0
TCGA-52-7811-01	103	48	18	18
TCGA-52-7812-01	238	46	55	32
TCGA-56-1622-01	178	74	14	21
TCGA-56-5897-01	35	30	61	0
TCGA-56-5898-01	103	36	25	18
TCGA-56-6545-01	189	63	100	14
TCGA-56-6546-01	278	79	17	42
TCGA-56-7221-01	178	62	99	27
TCGA-56-7222-01	289	104	63	33
TCGA-56-7223-01	166	110	43	54
TCGA-56-7579-01	150	66	68	33
TCGA-56-7580-01	91	57	19	4
TCGA-56-7582-01	83	82	17	22
TCGA-56-7730-01	274	127	17	44
TCGA-56-7731-01	285	91	56	11
TCGA-56-7822-01	162	86	213	6
TCGA-56-7823-01	224	72	23	35
TCGA-56-8082-01	118	109	22	32
TCGA-56-8083-01	125	53	7	14
TCGA-56-8201-01	104	52	38	5
TCGA-56-8304-01	193	48	32	31
TCGA-56-8305-01	324	80	52	34
TCGA-56-8307-01	372	93	39	21
TCGA-56-8308-01	247	107	46	35
TCGA-56-8309-01	85	48	19	9
TCGA-56-8503-01	51	20	138	0
TCGA-56-8504-01	191	62	11	27
TCGA-56-8622-01	144	81	42	25
TCGA-56-8624-01	63	43	49	3
TCGA-56-8625-01	210	118	249	29
TCGA-56-8626-01	157	85	58	22
TCGA-56-8628-01	392	76	16	32
TCGA-56-8629-01	156	72	37	13
TCGA-56-A49D-01	131	116	116	13
TCGA-56-A4BW-01	132	54	102	2
TCGA-56-A4BY-01	99	59	15	15
TCGA-56-A4ZJ-01	90	26	12	16
TCGA-56-A4ZK-01	141	82	57	16
TCGA-56-A5DS-01	95	66	71	31
TCGA-56-A62T-01	444	98	41	47
TCGA-58-8386-01	156	94	42	22
TCGA-58-8387-01	62	72	91	9
TCGA-58-8388-01	132	57	21	16
TCGA-58-8391-01	239	124	23	43
TCGA-58-8393-01	6	6	289	40
TCGA-58-A46J-01	119	54	31	13
TCGA-58-A46K-01	28	48	119	0
TCGA-58-A46L-01	162	63	47	8
TCGA-58-A46M-01	252	145	73	62
TCGA-58-A46N-01	141	74	22	27
TCGA-60-2695-01	142	78	32	20
TCGA-60-2697-01	11	3	0	0
TCGA-60-2698-01	333	74	988	0
TCGA-60-2703-01	200	77	74	15
TCGA-60-2704-01	83	97	49	23
TCGA-60-2707-01	52	34	49	6
TCGA-60-2708-01	93	100	57	8
TCGA-60-2709-01	124	44	21	22
TCGA-60-2710-01	109	100	21	24
TCGA-60-2711-01	77	45	22	13
TCGA-60-2712-01	42	38	25	7
TCGA-60-2713-01	150	75	56	43
TCGA-60-2714-01	775	172	136	17
TCGA-60-2715-01	41	85	24	10
TCGA-60-2716-01	0	19	2	1
TCGA-60-2719-01	115	122	30	13
TCGA-60-2720-01	283	41	200	0
TCGA-60-2721-01	35	55	171	9
TCGA-60-2722-01	179	91	87	35
TCGA-60-2723-01	225	80	19	30
TCGA-60-2724-01	325	59	19	42
TCGA-60-2725-01	116	46	25	2
TCGA-60-2726-01	212	111	76	29
TCGA-63-5128-01	222	82	36	35
TCGA-63-5131-01	178	97	94	25
TCGA-63-6202-01	299	72	23	22
TCGA-63-7020-01	143	54	20	10
TCGA-63-7021-01	165	77	45	21
TCGA-63-7022-01	117	64	37	21
TCGA-63-7023-01	99	56	21	7
TCGA-63-A5M9-01	34	67	16	18
TCGA-63-A5MB-01	206	123	48	38
TCGA-63-A5MG-01	64	58	15	3
TCGA-63-A5MH-01	77	56	140	10
TCGA-63-A5MI-01	73	88	95	11
TCGA-63-A5MJ-01	105	106	12	20
TCGA-63-A5ML-01	156	83	39	28
TCGA-63-A5MM-01	0	1410	0	0
TCGA-63-A5MN-01	6	26	11	5
TCGA-63-A5MP-01	93	108	2	31
TCGA-63-A5MR-01	65	42	96	22
TCGA-63-A5MS-01	214	91	175	8
TCGA-63-A5MT-01	95	81	122	0
TCGA-63-A5MU-01	85	83	77	28
TCGA-63-A5MV-01	75	40	24	14
TCGA-63-A5MW-01	280	165	101	40
TCGA-63-A5MY-01	120	58	28	11
TCGA-66-2727-01	141	60	34	16
TCGA-66-2734-01	179	42	9	19
TCGA-66-2742-01	152	109	15	4
TCGA-66-2744-01	143	46	46	15
TCGA-66-2754-01	124	114	54	54
TCGA-66-2755-01	204	55	14	16
TCGA-66-2756-01	471	99	39	24
TCGA-66-2757-01	222	49	33	14
TCGA-66-2758-01	174	94	151	7
TCGA-66-2759-01	214	165	132	36
TCGA-66-2763-01	312	92	58	32
TCGA-66-2765-01	41	45	12	14
TCGA-66-2766-01	223	85	168	31
TCGA-66-2767-01	221	112	43	38
TCGA-66-2769-01	211	146	85	9
TCGA-66-2770-01	168	92	27	31
TCGA-66-2771-01	133	59	125	10
TCGA-66-2773-01	99	66	548	45
TCGA-66-2777-01	71	75	24	42
TCGA-66-2778-01	24	54	98	9
TCGA-66-2780-01	79	51	33	16
TCGA-66-2781-01	86	35	35	11
TCGA-66-2782-01	271	57	92	46
TCGA-66-2783-01	150	65	48	45
TCGA-66-2785-01	275	50	1142	0
TCGA-66-2786-01	89	87	97	10
TCGA-66-2787-01	420	64	56	32
TCGA-66-2788-01	139	38	62	17
TCGA-66-2789-01	244	100	58	34
TCGA-66-2791-01	145	103	103	31
TCGA-66-2792-01	62	78	10	27
TCGA-66-2793-01	218	120	17	29
TCGA-66-2794-01	50	71	76	6
TCGA-66-2795-01	198	98	37	30
TCGA-66-2800-01	132	81	15	30
TCGA-68-7755-01	169	105	30	34
TCGA-68-7756-01	65	39	10	4
TCGA-68-7757-01	283	74	16	5
TCGA-68-8250-01	223	95	35	23
TCGA-68-8251-01	29	186	166	10
TCGA-68-A59J-01	249	64	137	18
TCGA-6A-AB49-01	366	66	36	24
TCGA-70-6722-01	278	20	37	28
TCGA-70-6723-01	54	59	4	23
TCGA-77-6842-01	267	110	68	15
TCGA-77-6843-01	77	86	49	12
TCGA-77-6844-01	115	57	41	33
TCGA-77-6845-01	162	62	41	27
TCGA-77-7139-01	110	70	29	27
TCGA-77-7140-01	83	67	64	15
TCGA-77-7141-01	288	111	473	0
TCGA-77-7142-01	141	118	44	28
TCGA-77-7335-01	94	86	101	11
TCGA-77-7337-01	210	106	68	41
TCGA-77-7338-01	50	62	59	0
TCGA-77-7463-01	333	77	52	26
TCGA-77-7465-01	282	122	30	48
TCGA-77-8007-01	49	48	15	7
TCGA-77-8008-01	138	54	2	26
TCGA-77-8009-01	66	70	39	37
TCGA-77-8128-01	214	108	36	20
TCGA-77-8130-01	99	94	13	20
TCGA-77-8131-01	31	31	20	5
TCGA-77-8133-01	295	101	22	53
TCGA-77-8136-01	152	32	379	0
TCGA-77-8138-01	59	44	9	14
TCGA-77-8139-01	123	87	39	14
TCGA-77-8140-01	249	71	120	17
TCGA-77-8143-01	87	67	19	10
TCGA-77-8144-01	291	92	56	43
TCGA-77-8145-01	44	64	29	13
TCGA-77-8146-01	107	47	19	31
TCGA-77-8148-01	132	136	17	44
TCGA-77-8150-01	70	63	14	2
TCGA-77-8153-01	109	80	20	13
TCGA-77-8154-01	122	76	29	29
TCGA-77-8156-01	144	82	14	31
TCGA-77-A5FZ-01	1	0	0	0
TCGA-77-A5G1-01	123	41	25	12
TCGA-77-A5G3-01	441	133	127	75
TCGA-77-A5G6-01	434	110	43	27
TCGA-77-A5G7-01	48	52	22	6
TCGA-77-A5G8-01	133	90	14	41
TCGA-77-A5GA-01	74	80	19	21
TCGA-77-A5GB-01	17	42	102	10
TCGA-77-A5GF-01	62	38	31	15
TCGA-77-A5GH-01	138	79	100	26
TCGA-79-5596-01	149	67	10	25
TCGA-85-6175-01	5	36	6	7
TCGA-85-6560-01	246	191	61	20
TCGA-85-6561-01	147	57	79	22
TCGA-85-6798-01	147	120	62	12
TCGA-85-7696-01	88	89	41	45
TCGA-85-7697-01	173	75	49	45
TCGA-85-7698-01	50	58	37	22
TCGA-85-7699-01	105	102	25	11
TCGA-85-7710-01	82	67	79	16
TCGA-85-7843-01	124	84	77	8
TCGA-85-7844-01	108	83	3	22
TCGA-85-7950-01	184	56	73	15
TCGA-85-8048-01	61	57	18	16
TCGA-85-8049-01	135	75	32	25
TCGA-85-8052-01	53	69	13	21
TCGA-85-8070-01	145	77	45	10
TCGA-85-8071-01	293	103	48	38
TCGA-85-8072-01	86	98	22	21
TCGA-85-8276-01	170	99	51	31
TCGA-85-8277-01	115	82	63	41
TCGA-85-8287-01	158	88	53	18
TCGA-85-8288-01	121	131	28	25
TCGA-85-8350-01	246	61	55	38
TCGA-85-8351-01	71	88	23	5
TCGA-85-8352-01	189	54	59	25
TCGA-85-8353-01	112	70	20	20
TCGA-85-8354-01	82	83	98	8
TCGA-85-8355-01	151	73	25	33
TCGA-85-8479-01	36	77	10	25
TCGA-85-8481-01	248	87	34	19
TCGA-85-8580-01	205	94	15	28
TCGA-85-8582-01	296	55	27	16
TCGA-85-8584-01	234	35	41	20
TCGA-85-8664-01	147	79	43	12
TCGA-85-8666-01	165	54	45	32
TCGA-85-A4CL-01	71	12	879	72
TCGA-85-A4CN-01	124	81	20	14
TCGA-85-A4JB-01	403	85	45	53
TCGA-85-A4JC-01	132	47	127	19
TCGA-85-A4PA-01	1	12	0	0
TCGA-85-A4QQ-01	69	51	276	0
TCGA-85-A4QR-01	76	125	60	18
TCGA-85-A50M-01	47	31	17	9
TCGA-85-A50Z-01	399	71	80	21
TCGA-85-A510-01	129	35	2	19
TCGA-85-A511-01	172	35	41	16
TCGA-85-A512-01	88	43	55	14
TCGA-85-A513-01	2	17	1	8
TCGA-85-A53L-01	154	66	15	9
TCGA-85-A5B5-01	321	91	25	29
TCGA-90-7766-01	53	46	31	5
TCGA-90-7767-01	60	42	22	14
TCGA-90-7769-01	411	113	47	58
TCGA-90-7964-01	308	69	162	56
TCGA-90-A4ED-01	0	0	0	2740
TCGA-90-A4EE-01	149	73	180	51
TCGA-90-A59Q-01	280	49	9	16
TCGA-92-7340-01	228	133	186	10
TCGA-92-7341-01	62	115	18	20
TCGA-92-8063-01	297	79	28	36
TCGA-92-8064-01	134	85	14	40
TCGA-92-8065-01	5	22	310	19
TCGA-94-7033-01	23	64	65	4
TCGA-94-7557-01	7	42	63	27
TCGA-94-7943-01	48	31	131	43
TCGA-94-8035-01	116	64	54	17
TCGA-94-8490-01	240	801	65	28
TCGA-94-8491-01	345	145	179	10
TCGA-94-A4VJ-01	335	99	55	23
TCGA-94-A5I4-01	166	92	30	25
TCGA-94-A5I6-01	108	63	25	18
TCGA-96-7544-01	261	121	113	3
TCGA-96-7545-01	57	56	18	18
TCGA-96-8169-01	98	81	15	20
TCGA-96-8170-01	164	48	112	7
TCGA-96-A4JK-01	329	131	121	53
TCGA-96-A4JL-01	0	57	4	11
TCGA-98-7454-01	152	36	52	21
TCGA-98-8020-01	16	49	53	0
TCGA-98-8021-01	177	24	1034	55
TCGA-98-8022-01	114	110	76	7
TCGA-98-8023-01	137	63	20	31
TCGA-98-A538-01	544	97	156	45
TCGA-98-A539-01	116	37	48	27
TCGA-98-A53A-01	256	73	35	27
TCGA-98-A53B-01	66	68	41	15
TCGA-98-A53C-01	1	3	0	0
TCGA-98-A53H-01	34	0	1	2
TCGA-98-A53I-01	254	123	68	44
TCGA-98-A53J-01	42	39	43	20
TCGA-J1-A4AH-01	73	56	79	26
TCGA-L3-A4E7-01	70	45	6	5
TCGA-L3-A524-01	293	99	23	19
TCGA-LA-A446-01	242	68	64	45
TCGA-LA-A7SW-01	10	67	46	0
TCGA-MF-A522-01	115	86	493	62
TCGA-NC-A5HD-01	365	103	64	34
TCGA-NC-A5HE-01	151	48	31	23
TCGA-NC-A5HF-01	190	83	40	2
TCGA-NC-A5HG-01	250	150	187	199
TCGA-NC-A5HH-01	251	107	30	48
TCGA-NC-A5HI-01	333	85	115	11
TCGA-NC-A5HJ-01	385	68	31	21
TCGA-NC-A5HK-01	238	65	25	14
TCGA-NC-A5HL-01	111	93	35	31
TCGA-NC-A5HM-01	201	82	37	34
TCGA-NC-A5HN-01	393	174	48	125
TCGA-NC-A5HO-01	168	82	38	20
TCGA-NC-A5HP-01	326	71	89	24
TCGA-NC-A5HQ-01	245	108	40	35
TCGA-NC-A5HR-01	270	78	28	33
TCGA-NC-A5HT-01	251	83	26	54
TCGA-NK-A5CR-01	212	74	43	53
TCGA-NK-A5CT-01	213	81	98	15
TCGA-NK-A5CX-01	163	38	6	8
TCGA-NK-A5D1-01	45	65	25	25
TCGA-NK-A7XE-01	0	18	106	8
TCGA-O2-A52N-01	395	109	108	23
TCGA-O2-A52Q-01	869	75	247	34
TCGA-O2-A52S-01	216	81	134	40
TCGA-O2-A52V-01	209	63	26	34
TCGA-O2-A52W-01	50	51	14	15
TCGA-O2-A5IB-01	216	49	23	26
TCGA-XC-AA0X-01	105	63	36	27
