Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-D8-A1X5-01	2	5	17	1	21	12	8
TCGA-D8-A1X6-01	4	0	20	15	0	3	0
TCGA-D8-A1X7-01	1	1	5	0	19	0	6
TCGA-D8-A1X9-01	0	10	0	27	3	17	45
TCGA-D8-A1XA-01	1	0	8	0	13	6	0
TCGA-D8-A1XB-01	9	2	19	1	0	8	11
TCGA-D8-A1XC-01	1	0	12	2	14	5	0
TCGA-D8-A1XF-01	1	2	22	0	24	2	0
TCGA-D8-A1XG-01	2	0	0	1	0	9	15
TCGA-D8-A1XK-01	6	13	13	0	0	1146	122
TCGA-D8-A1XL-01	6	6	8	46	3	18	23
TCGA-D8-A1XM-01	16	5	14	0	29	0	0
TCGA-D8-A1XO-01	6	5	5	0	0	1	12
TCGA-D8-A1XQ-01	23	32	202	141	13	506	114
TCGA-D8-A1XR-01	3	0	10	2	3	14	0
TCGA-D8-A1XS-01	5	1	8	0	5	0	7
TCGA-D8-A1XT-01	3	2	14	7	16	3	0
TCGA-D8-A1XU-01	11	3	5	6	0	2	8
TCGA-D8-A1XV-01	1	4	14	0	0	1	16
TCGA-D8-A1XW-01	8	11	11	53	0	12	27
TCGA-D8-A1XY-01	8	1	29	6	10	5	0
TCGA-D8-A1XZ-01	0	11	47	13	11	2	12
TCGA-D8-A1Y0-01	4	11	5	17	12	9	23
TCGA-D8-A1Y1-01	21	3	176	0	0	33	0
TCGA-D8-A1Y2-01	9	3	9	0	0	1	0
TCGA-D8-A1Y3-01	3	0	38	16	0	3	7
TCGA-D8-A27E-01	0	0	1	3	7	0	0
TCGA-D8-A27F-01	1	12	0	20	0	5	32
TCGA-D8-A27G-01	589	529	0	0	58	0	0
TCGA-D8-A27H-01	12	49	10	78	0	11	0
TCGA-D8-A27I-01	5	4	9	2	0	2	14
TCGA-D8-A27K-01	0	2	9	0	0	1	9
TCGA-D8-A27L-01	15	5	9	0	24	0	0
TCGA-D8-A27M-01	1	12	9	39	24	5	0
TCGA-D8-A27N-01	2	1	26	5	20	6	0
TCGA-D8-A27P-01	3	0	9	4	0	7	7
TCGA-D8-A27R-01	2	3	5	6	3	0	16
TCGA-D8-A27T-01	6	0	15	5	0	5	0
TCGA-D8-A27V-01	70	87	8	0	70	0	0
TCGA-D8-A27W-01	3	3	36	3	1	4	5
TCGA-D8-A3Z6-01	6	2	11	2	0	8	8
TCGA-D8-A4Z1-01	29	8	5	2	0	0	2
TCGA-D8-A73U-01	118	43	12	12	11	11	0
TCGA-D8-A73W-01	3	2	27	11	0	8	1
TCGA-D8-A73X-01	8	0	17	0	0	8	19
TCGA-E2-A105-01	7	2	20	18	10	10	0
TCGA-E2-A107-01	8	0	10	0	3	6	9
TCGA-E2-A108-01	60	78	4	18	0	13	13
TCGA-E2-A109-01	0	0	20	21	30	13	0
TCGA-E2-A10A-01	6	3	4	6	4	5	0
TCGA-E2-A10B-01	21	14	8	2	6	12	10
TCGA-E2-A10C-01	283	206	2	0	28	0	0
TCGA-E2-A10F-01	4	2	13	0	8	3	0
TCGA-E2-A14N-01	10	16	8	44	0	3	28
TCGA-E2-A14O-01	2	0	17	0	16	0	1
TCGA-E2-A14P-01	20	7	27	0	47	11	0
TCGA-E2-A14Q-01	5	2	16	2	0	2	13
TCGA-E2-A14R-01	0	17	6	42	29	20	29
TCGA-E2-A14T-01	5	5	13	0	0	5	15
TCGA-E2-A14V-01	27	39	29	4	5	3	34
TCGA-E2-A14W-01	0	12	5	39	30	7	9
TCGA-E2-A14X-01	7	2	24	3	0	1	0
TCGA-E2-A14Y-01	17	15	8	6	0	4	0
TCGA-E2-A14Z-01	24	8	11	18	18	0	16
TCGA-E2-A150-01	4	4	23	33	9	14	4
TCGA-E2-A152-01	52	56	7	0	56	0	0
TCGA-E2-A153-01	8	0	15	2	0	1	0
TCGA-E2-A154-01	1	1	22	7	12	0	15
TCGA-E2-A155-01	14	5	19	12	0	8	23
TCGA-E2-A156-01	5	1	4	0	2	3	10
TCGA-E2-A158-01	0	8	10	46	0	7	26
TCGA-E2-A159-01	65	83	12	19	17	5	0
TCGA-E2-A15A-01	1	3	13	13	21	6	5
TCGA-E2-A15C-01	2	1	22	5	2	5	13
TCGA-E2-A15D-01	0	2	15	0	3	10	4
TCGA-E2-A15E-01	1	6	13	8	0	10	2
TCGA-E2-A15F-01	0	1	11	3	5	2	6
TCGA-E2-A15G-01	11	0	15	6	0	4	37
TCGA-E2-A15H-01	0	1	14	1	7	5	5
TCGA-E2-A15I-01	5	0	19	5	12	0	2
TCGA-E2-A15J-01	0	0	7	6	5	4	0
TCGA-E2-A15K-01	0	2	15	0	22	4	10
TCGA-E2-A15L-01	0	4	15	0	7	4	4
TCGA-E2-A15M-01	19	17	27	21	7	9	8
TCGA-E2-A15O-01	3	0	10	0	0	0	21
TCGA-E2-A15P-01	2	0	9	1	3	6	7
TCGA-E2-A15R-01	4	0	22	0	21	0	0
TCGA-E2-A15S-01	8	5	4	12	0	12	27
TCGA-E2-A15T-01	1	3	13	0	0	0	23
TCGA-E2-A1AZ-01	9	19	8	8	22	7	6
TCGA-E2-A1B0-01	6	4	17	0	14	13	6
TCGA-E2-A1B1-01	15	15	9	0	27	0	0
TCGA-E2-A1B4-01	7	0	4	0	15	4	12
TCGA-E2-A1B5-01	16	9	12	0	0	2	7
TCGA-E2-A1B6-01	0	3	13	35	0	5	0
TCGA-E2-A1BC-01	0	4	8	9	1	4	15
TCGA-E2-A1BD-01	0	1	21	0	9	0	12
TCGA-E2-A1IE-01	0	0	8	7	0	2	13
TCGA-E2-A1IF-01	0	0	4	0	0	5	15
TCGA-E2-A1IG-01	8	0	12	0	27	0	10
TCGA-E2-A1IH-01	17	21	7	0	7	13	20
TCGA-E2-A1II-01	0	2	11	18	0	3	0
TCGA-E2-A1IJ-01	0	0	7	0	1	0	10
TCGA-E2-A1IK-01	0	1	4	0	6	2	4
TCGA-E2-A1IL-01	0	0	9	6	14	2	0
TCGA-E2-A1IN-01	94	103	14	23	0	14	0
TCGA-E2-A1IO-01	2	0	10	0	0	0	4
TCGA-E2-A1IU-01	7	1	7	8	6	0	2
TCGA-E2-A1L6-01	3	0	4	0	9	5	7
TCGA-E2-A1L7-01	1	4	3	19	8	7	39
TCGA-E2-A1L8-01	4	3	5	0	0	5	21
TCGA-E2-A1L9-01	4	0	9	10	0	5	0
TCGA-E2-A1LA-01	3	9	11	62	0	21	1
TCGA-E2-A1LB-01	11	11	3	0	26	4	0
TCGA-E2-A1LG-01	44	106	5	0	64	0	0
TCGA-E2-A1LH-01	12	48	11	95	43	22	0
TCGA-E2-A1LI-01	6	7	3	17	0	2	2
TCGA-E2-A1LK-01	0	5	42	0	4	3	0
TCGA-E2-A1LL-01	0	7	12	20	0	8	14
TCGA-E2-A2P6-01	94	37	24	0	22	9	0
TCGA-E2-A56Z-01	3	0	16	3	9	12	17
TCGA-E2-A570-01	0	1	11	5	12	1	0
TCGA-E2-A572-01	1	2	11	0	0	3	12
TCGA-E2-A573-01	1	5	15	25	12	14	0
TCGA-E2-A574-01	35	30	29	11	48	3	0
TCGA-E2-A576-01	0	1	28	4	14	0	23
TCGA-E2-A9RU-01	9	8	38	0	44	8	0
TCGA-E9-A1N3-01	0	3	2	3	0	5	18
TCGA-E9-A1N4-01	5	7	8	0	11	1	2
TCGA-E9-A1N5-01	9	7	2	2	0	10	9
TCGA-E9-A1N8-01	4	9	1	2	10	10	0
TCGA-E9-A1N9-01	9	1	19	30	0	7	0
TCGA-E9-A1NA-01	5	15	10	24	44	4	15
TCGA-E9-A1NE-01	4	4	7	42	0	5	0
TCGA-E9-A1NF-01	22	4	8	1	0	0	26
TCGA-E9-A1NG-01	1	0	5	0	0	0	15
TCGA-E9-A1NH-01	2	2	9	0	1	6	17
TCGA-E9-A1QZ-01	0	0	3	2	0	3	15
TCGA-E9-A1R0-01	4	4	17	0	10	0	0
TCGA-E9-A1R2-01	1	15	5	15	0	11	19
TCGA-E9-A1R3-01	4	0	8	8	0	5	0
TCGA-E9-A1R4-01	51	37	9	3	43	10	0
TCGA-E9-A1R5-01	4	2	16	4	4	4	17
TCGA-E9-A1R6-01	1	0	15	1	17	2	0
TCGA-E9-A1R7-01	9	4	8	15	0	5	22
TCGA-E9-A1RA-01	6	0	6	4	2	1	6
TCGA-E9-A1RB-01	0	0	10	11	4	13	0
TCGA-E9-A1RC-01	1	1	21	10	12	10	0
TCGA-E9-A1RD-01	6	2	7	7	0	1	0
TCGA-E9-A1RE-01	3	1	29	3	7	10	13
TCGA-E9-A1RF-01	4	18	28	73	20	5	22
TCGA-E9-A1RG-01	4	5	5	5	3	5	14
TCGA-E9-A1RH-01	7	9	21	26	25	9	14
TCGA-E9-A1RI-01	6	0	7	3	5	2	6
TCGA-E9-A226-01	17	23	11	0	28	0	0
TCGA-E9-A227-01	1	1	1	5	11	0	0
TCGA-E9-A228-01	7	6	24	7	6	2	0
TCGA-E9-A229-01	2	6	12	7	0	3	0
TCGA-E9-A22A-01	5	5	7	15	3	1	0
TCGA-E9-A22B-01	10	4	23	6	19	3	11
TCGA-E9-A22D-01	3	2	22	0	13	0	0
TCGA-E9-A22E-01	10	26	11	51	30	8	8
TCGA-E9-A22G-01	0	9	0	45	16	33	14
TCGA-E9-A22H-01	3	0	14	5	2	2	0
TCGA-E9-A243-01	5	13	6	29	18	18	0
TCGA-E9-A244-01	2	6	25	52	0	15	21
TCGA-E9-A245-01	0	0	0	3	17	3	0
TCGA-E9-A247-01	0	1	32	7	0	7	0
TCGA-E9-A248-01	6	2	13	2	0	5	0
TCGA-E9-A249-01	2	0	14	4	0	4	1
TCGA-E9-A24A-01	0	0	7	0	8	0	7
TCGA-E9-A295-01	0	3	37	16	33	0	20
TCGA-E9-A2JS-01	3	0	45	8	17	0	16
TCGA-E9-A2JT-01	14	14	0	0	0	0	0
TCGA-E9-A3HO-01	3	7	0	28	0	7	27
TCGA-E9-A3QA-01	8	16	2	18	0	0	18
TCGA-E9-A3X8-01	2	5	9	8	6	0	7
TCGA-E9-A54Y-01	17	3	18	1	15	4	0
TCGA-E9-A5FK-01	2	1	9	3	6	3	15
TCGA-E9-A5FL-01	8	20	12	48	4	19	22
TCGA-E9-A5UO-01	0	2	12	6	2	3	13
TCGA-E9-A6HE-01	1	0	10	0	8	3	0
TCGA-EW-A1IW-01	50	27	21	26	0	3	0
TCGA-EW-A1IX-01	13	15	0	9	2	3	0
TCGA-EW-A1IY-01	13	1	2	0	20	2	0
TCGA-EW-A1IZ-01	13	0	199	0	14	192	17
TCGA-EW-A1J1-01	0	0	11	6	6	0	0
TCGA-EW-A1J3-01	1	0	4	3	17	5	0
TCGA-EW-A1J5-01	305	221	3	8	0	3	0
TCGA-EW-A1J6-01	2	1	10	9	0	0	22
TCGA-EW-A1OV-01	79	37	12	12	0	0	0
TCGA-EW-A1OX-01	3	4	5	4	3	2	0
TCGA-EW-A1OZ-01	8	5	28	16	13	6	0
TCGA-EW-A1P0-01	0	1	1	0	0	5	21
TCGA-EW-A1P1-01	0	0	1	1	0	0	1
TCGA-EW-A1P3-01	3	0	7	0	4	0	14
TCGA-EW-A1P4-01	0	11	9	11	0	9	37
TCGA-EW-A1P5-01	0	2	14	1	0	3	0
TCGA-EW-A1P6-01	1	0	6	0	0	0	19
TCGA-EW-A1P7-01	0	0	1	14	0	4	0
TCGA-EW-A1P8-01	1	0	7	13	12	6	0
TCGA-EW-A1PA-01	4	2	8	5	18	4	0
TCGA-EW-A1PB-01	24	59	3	46	48	2	0
TCGA-EW-A1PD-01	6	12	0	39	20	11	5
TCGA-EW-A1PE-01	8	0	10	13	0	6	1
TCGA-EW-A1PG-01	1	0	3	0	5	2	0
TCGA-EW-A1PH-01	3	5	21	10	17	6	0
TCGA-EW-A2FR-01	6	9	13	6	18	0	2
TCGA-EW-A2FS-01	0	1	12	2	15	12	3
TCGA-EW-A2FV-01	2	0	4	0	8	0	18
TCGA-EW-A2FW-01	4	0	18	4	0	0	0
TCGA-EW-A423-01	13	10	27	17	12	9	0
TCGA-EW-A6S9-01	4	1	12	6	5	3	0
TCGA-EW-A6SA-01	11	8	23	15	29	14	23
TCGA-EW-A6SB-01	0	5	19	9	28	18	2
TCGA-EW-A6SC-01	8	0	4	3	0	13	11
TCGA-EW-A6SD-01	20	17	12	5	0	14	0
TCGA-GI-A2C8-01	6	19	23	64	0	12	24
TCGA-GM-A2D9-01	319	217	3	0	101	5	0
TCGA-GM-A2DA-01	4	7	14	0	1	0	19
TCGA-GM-A2DB-01	3	9	19	17	20	4	56
TCGA-GM-A2DC-01	0	0	17	0	0	0	10
TCGA-GM-A2DD-01	4	4	11	17	0	14	18
TCGA-GM-A2DF-01	2	5	20	11	11	4	0
TCGA-GM-A2DH-01	33	78	10	53	18	7	33
TCGA-GM-A2DI-01	39	33	6	0	8	0	5
TCGA-GM-A2DK-01	5	0	7	0	10	9	6
TCGA-GM-A2DL-01	7	4	9	0	23	0	6
TCGA-GM-A2DM-01	5	0	0	0	8	7	7
TCGA-GM-A2DN-01	3	0	5	1	5	0	5
TCGA-GM-A2DO-01	94	77	10	0	39	0	0
TCGA-GM-A3NW-01	21	29	19	0	26	0	0
TCGA-GM-A3XL-01	8	37	9	49	13	14	14
TCGA-GM-A4E0-01	1	0	13	0	0	0	20
TCGA-GM-A5PV-01	9	1	5	10	0	4	18
TCGA-GM-A5PX-01	7	4	9	7	0	8	7
TCGA-HN-A2NL-01	2	9	11	25	4	8	32
TCGA-HN-A2OB-01	3	1	7	0	0	0	8
TCGA-JL-A3YX-01	18	6	14	5	0	6	0
TCGA-LD-A66U-01	2	0	15	2	0	12	13
TCGA-LD-A74U-01	181	103	25	0	43	0	0
TCGA-LD-A7W5-01	10	9	22	0	0	6	18
TCGA-LD-A7W6-01	2	1	13	3	13	6	8
TCGA-LD-A9QF-01	2	2	17	4	1	0	13
TCGA-LL-A440-01	2	0	2	0	0	0	2
TCGA-LL-A50Y-01	3	0	14	0	0	8	18
TCGA-LL-A5YL-01	28	9	20	0	36	0	0
TCGA-LL-A5YM-01	1	2	9	0	13	3	12
TCGA-LL-A5YN-01	1	0	13	7	12	4	6
TCGA-LL-A5YO-01	2	13	2	17	9	9	9
TCGA-LL-A5YP-01	6	8	0	34	20	10	27
TCGA-LL-A6FP-01	15	3	5	0	19	4	29
TCGA-LL-A6FQ-01	4	0	32	0	22	9	2
TCGA-LL-A6FR-01	3	2	18	13	0	9	18
TCGA-LL-A73Y-01	34	96	9	0	26	21	7
TCGA-LL-A73Z-01	3	1	15	7	0	3	19
TCGA-LL-A740-01	7	1	15	12	11	11	11
TCGA-LL-A7SZ-01	9	2	20	0	11	12	21
TCGA-LL-A7T0-01	10	5	34	9	9	9	1
TCGA-LL-A8F5-01	2	16	15	71	42	30	24
TCGA-LL-A9Q3-01	12	0	24	14	0	9	9
TCGA-OK-A5Q2-01	8	1	18	0	7	0	9
TCGA-OL-A5D6-01	7	2	13	0	7	0	28
TCGA-OL-A5D7-01	7	9	15	37	0	9	3
TCGA-OL-A5D8-01	3	2	15	12	0	6	1
TCGA-OL-A5DA-01	32	34	17	0	28	2	1
TCGA-OL-A5RU-01	0	1	17	1	16	3	8
TCGA-OL-A5RV-01	0	0	9	4	0	0	4
TCGA-OL-A5RW-01	35	86	1	63	21	28	19
TCGA-OL-A5RX-01	2	2	16	0	0	7	8
TCGA-OL-A5RY-01	1	2	4	2	0	4	0
TCGA-OL-A5RZ-01	13	9	53	47	22	8	0
TCGA-OL-A5S0-01	5	3	19	7	0	4	6
TCGA-OL-A66H-01	0	0	6	12	5	4	0
TCGA-OL-A66I-01	3	2	14	7	20	3	7
TCGA-OL-A66J-01	8	2	21	5	10	13	9
TCGA-OL-A66K-01	3	1	23	10	5	5	0
TCGA-OL-A66L-01	47	24	12	2	0	9	0
TCGA-OL-A66N-01	3	1	25	0	5	5	19
TCGA-OL-A66O-01	1	2	15	8	0	5	7
TCGA-OL-A66P-01	1	0	10	29	40	21	22
TCGA-OL-A6VO-01	1	2	16	10	6	3	0
TCGA-OL-A6VQ-01	35	19	15	4	0	9	0
TCGA-OL-A6VR-01	1	0	7	4	0	5	0
TCGA-OL-A97C-01	2	1	15	16	0	15	21
TCGA-PE-A5DC-01	13	10	20	53	13	17	28
TCGA-PE-A5DD-01	28	15	18	0	21	3	0
TCGA-PE-A5DE-01	366	198	17	0	108	0	0
TCGA-PL-A8LV-01	14	30	10	48	30	19	4
TCGA-PL-A8LX-01	1	0	14	13	0	13	8
TCGA-PL-A8LY-01	0	0	0	0	0	4	3
TCGA-PL-A8LZ-01	15	0	7	42	41	11	20
TCGA-S3-A6ZF-01	2	6	30	10	0	0	4
TCGA-S3-A6ZG-01	5	0	23	0	19	3	10
TCGA-S3-A6ZH-01	4	0	18	11	8	4	0
TCGA-S3-AA0Z-01	13	9	20	15	0	11	9
TCGA-S3-AA10-01	10	16	7	74	0	12	31
TCGA-S3-AA11-01	2	0	1	7	43	11	32
TCGA-S3-AA12-01	4	3	14	0	7	0	32
TCGA-S3-AA14-01	3	3	14	4	0	0	0
TCGA-S3-AA15-01	15	20	5	0	18	2	0
TCGA-S3-AA17-01	8	14	13	35	0	16	55
TCGA-UL-AAZ6-01	10	14	10	26	0	21	59
TCGA-UU-A93S-01	6	11	24	77	43	24	11
TCGA-V7-A7HQ-01	1	4	8	15	0	1	2
TCGA-W8-A86G-01	2	1	10	0	0	4	18
TCGA-WT-AB41-01	24	1	12	2	0	4	19
TCGA-WT-AB44-01	0	0	24	6	10	7	13
TCGA-XX-A899-01	22	8	7	0	19	2	2
TCGA-XX-A89A-01	59	126	19	0	61	0	0
TCGA-Z7-A8R5-01	0	0	28	0	0	1	5
TCGA-Z7-A8R6-01	43	22	21	4	7	10	0
