NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
33	21.873	79.006	5.651	57.415	0.638	0.76	40000.0
34	20.057	75.813	5.272	53.771	0.566	0.781	40000.0
35	18.899	80.244	4.749	53.44	0.658	0.766	20000.0
36	17.611	77.438	4.764	52.975	0.669	0.77	40000.0
37	19.369	76.895	4.987	53.029	0.643	0.776	20000.0
38	19.853	71.148	5.102	50.753	0.531	0.812	20000.0
39	20.252	82.677	5.02	56.283	0.685	0.73	20000.0
40	20.577	73.221	5.098	51.37	0.575	0.802	20000.0
41	20.068	78.22	5.304	56.187	0.629	0.749	20000.0
42	22.331	78.894	5.673	54.984	0.591	0.776	30000.0
43	21.048	80.49	5.677	56.782	0.646	0.755	20000.0
44	19.943	78.244	5.241	53.842	0.64	0.769	20000.0
45	19.454	78.344	5.0	54.585	0.615	0.76	20000.0
46	17.85	71.987	4.638	50.971	0.583	0.801	30000.0
47	21.792	80.389	5.668	55.917	0.648	0.754	20000.0
48	21.406	76.055	5.385	52.518	0.584	0.795	30000.0
49	21.816	80.466	5.429	55.586	0.683	0.747	20000.0
50	21.361	80.658	5.682	55.166	0.668	0.756	40000.0
51	19.952	74.207	5.011	50.505	0.586	0.805	30000.0
52	20.39	78.227	5.109	52.765	0.637	0.781	30000.0
53	19.326	79.945	5.028	55.078	0.666	0.75	30000.0
54	19.536	78.456	4.9	53.78	0.626	0.768	30000.0
55	19.753	80.34	4.893	55.522	0.7	0.73	20000.0
56	21.672	78.419	5.711	55.612	0.614	0.766	20000.0
57	21.511	78.083	5.632	55.881	0.587	0.778	20000.0
58	19.124	79.87	4.935	54.488	0.672	0.755	30000.0
59	20.649	79.016	5.316	53.388	0.64	0.779	20000.0
60	19.633	80.337	4.954	55.865	0.671	0.733	20000.0
61	21.27	81.115	5.458	58.138	0.682	0.717	30000.0
62	20.557	74.544	5.089	53.327	0.618	0.77	40000.0
63	19.64	72.99	5.097	52.16	0.565	0.783	20000.0
64	21.53	79.043	5.661	53.427	0.612	0.799	20000.0
65	19.049	75.142	4.694	49.995	0.619	0.79	20000.0
66	18.458	75.916	4.643	50.145	0.63	0.8	20000.0
67	19.119	70.432	5.165	51.287	0.505	0.817	20000.0
68	22.374	80.682	5.45	55.321	0.646	0.767	20000.0
69	18.328	77.717	4.714	54.533	0.672	0.741	20000.0
70	19.017	77.601	4.696	53.785	0.627	0.753	30000.0
71	19.768	79.662	5.013	53.686	0.66	0.767	20000.0
72	19.665	78.253	5.053	52.942	0.682	0.75	20000.0
73	21.507	80.174	5.669	57.08	0.627	0.751	20000.0
74	18.505	72.904	4.682	50.469	0.594	0.787	30000.0
75	19.3	80.45	5.114	55.141	0.711	0.733	30000.0
76	20.243	80.131	5.373	55.332	0.664	0.753	20000.0
77	20.487	78.979	5.463	53.774	0.639	0.793	30000.0
78	20.471	77.34	5.003	52.793	0.605	0.788	20000.0
79	21.945	80.018	5.456	55.083	0.667	0.761	50000.0
80	19.627	77.873	5.205	55.574	0.646	0.743	30000.0
81	20.507	76.968	5.253	52.231	0.611	0.787	20000.0
82	19.995	75.835	5.193	53.146	0.578	0.791	40000.0
83	19.124	76.789	4.904	52.403	0.607	0.786	20000.0
84	18.927	80.374	5.08	55.483	0.718	0.733	20000.0
85	20.47	77.887	5.122	53.364	0.649	0.774	30000.0
86	19.688	77.635	5.043	52.099	0.652	0.787	40000.0
87	19.575	77.172	4.91	52.285	0.628	0.784	20000.0
88	19.349	77.968	4.868	54.793	0.639	0.759	20000.0
89	19.63	79.183	4.95	52.863	0.647	0.77	30000.0
90	19.188	76.86	4.832	52.639	0.654	0.764	30000.0
91	20.06	81.163	5.312	56.284	0.688	0.733	20000.0
92	21.695	77.859	5.958	56.128	0.598	0.762	20000.0
93	20.977	80.076	5.498	57.256	0.625	0.742	30000.0
94	21.06	74.055	5.233	50.799	0.567	0.818	20000.0
95	21.329	82.447	5.592	56.964	0.663	0.752	20000.0
96	21.511	75.792	5.276	52.226	0.571	0.808	30000.0
97	19.797	78.921	4.895	54.448	0.611	0.775	20000.0
98	20.118	79.831	5.198	54.54	0.636	0.763	20000.0
99	20.466	77.029	5.244	53.966	0.592	0.778	20000.0
100	18.274	70.682	4.8	49.352	0.541	0.804	20000.0
