NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
73	166.554	42.317	33.881	26.628	0.323	0.91	80000.0
74	169.333	42.392	35.775	27.254	0.32	0.907	50000.0
75	170.268	42.657	35.744	27.343	0.316	0.909	40000.0
76	164.605	41.719	33.149	26.243	0.321	0.912	70000.0
77	170.979	42.395	36.281	27.188	0.317	0.908	100000.0
78	166.536	42.348	34.649	27.153	0.322	0.909	50000.0
79	168.607	42.472	35.091	27.256	0.321	0.908	40000.0
80	168.865	42.236	34.844	26.686	0.314	0.914	50000.0
81	167.744	42.436	34.806	27.128	0.321	0.907	70000.0
82	167.995	42.449	34.935	27.044	0.323	0.906	60000.0
83	168.837	42.483	35.099	26.924	0.32	0.911	40000.0
84	168.001	42.356	34.88	26.993	0.32	0.907	80000.0
85	167.962	42.533	35.012	27.168	0.323	0.904	60000.0
86	168.992	42.734	35.057	27.284	0.326	0.906	120000.0
87	164.453	42.085	32.752	26.25	0.324	0.911	50000.0
88	168.315	42.479	34.926	27.139	0.32	0.909	60000.0
89	167.888	42.242	35.06	26.775	0.316	0.911	40000.0
90	169.714	42.241	35.663	27.153	0.316	0.908	50000.0
91	168.159	42.341	34.253	26.639	0.318	0.911	110000.0
92	167.95	42.461	34.554	26.594	0.321	0.912	70000.0
93	167.518	42.245	34.771	26.865	0.319	0.91	60000.0
94	166.039	41.822	34.193	26.397	0.314	0.915	80000.0
95	167.445	42.47	34.467	27.089	0.324	0.907	60000.0
96	168.993	42.485	35.129	26.999	0.313	0.913	40000.0
97	167.122	42.493	34.423	26.883	0.326	0.908	40000.0
98	167.605	42.348	34.641	26.933	0.319	0.909	70000.0
99	167.849	42.678	34.638	27.136	0.324	0.908	40000.0
100	169.683	42.708	35.144	27.111	0.324	0.909	60000.0
