NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
52	75.79	111.687	13.435	72.337	1.104	0.581	20000.0
53	75.305	111.207	13.383	71.955	1.105	0.585	40000.0
54	75.244	110.79	13.329	71.7	1.096	0.588	20000.0
55	75.568	110.891	13.395	71.786	1.1	0.585	20000.0
56	76.021	111.601	13.448	72.166	1.106	0.582	20000.0
57	75.608	111.03	13.419	71.816	1.1	0.589	20000.0
58	75.339	111.248	13.346	71.956	1.102	0.583	20000.0
59	75.062	110.677	13.287	71.581	1.091	0.591	40000.0
60	75.512	111.324	13.392	71.956	1.097	0.585	30000.0
61	75.276	110.868	13.374	71.561	1.094	0.593	20000.0
62	75.156	110.597	13.34	71.577	1.088	0.592	30000.0
63	75.681	111.534	13.332	72.027	1.104	0.584	30000.0
64	74.918	110.356	13.345	71.495	1.083	0.594	40000.0
65	75.401	111.259	13.312	71.913	1.099	0.585	30000.0
66	75.613	111.235	13.448	71.923	1.1	0.588	20000.0
67	75.757	111.218	13.427	71.919	1.096	0.587	40000.0
68	75.377	110.914	13.339	71.629	1.094	0.593	20000.0
69	76.249	111.304	13.564	71.855	1.1	0.589	40000.0
70	75.519	110.841	13.332	71.596	1.093	0.591	20000.0
71	74.958	110.825	13.225	71.557	1.093	0.591	40000.0
72	75.375	111.333	13.376	71.955	1.105	0.585	40000.0
73	75.416	110.99	13.365	71.815	1.094	0.589	20000.0
74	75.45	111.59	13.262	71.934	1.104	0.583	50000.0
75	75.682	111.07	13.424	71.917	1.098	0.586	30000.0
76	75.852	112.038	13.46	72.213	1.116	0.578	20000.0
77	74.785	110.834	13.157	71.704	1.09	0.587	20000.0
78	76.036	111.44	13.487	72.006	1.104	0.586	30000.0
79	75.028	110.536	13.24	71.579	1.09	0.59	20000.0
80	75.601	111.326	13.465	71.979	1.104	0.586	40000.0
81	75.402	111.448	13.277	71.965	1.1	0.585	30000.0
82	75.652	111.321	13.453	71.941	1.099	0.587	20000.0
83	75.554	111.268	13.376	71.987	1.101	0.585	20000.0
84	75.911	111.311	13.467	72.01	1.097	0.586	30000.0
85	75.545	110.869	13.488	71.667	1.092	0.592	20000.0
86	75.406	111.445	13.307	71.985	1.1	0.585	30000.0
87	75.758	111.404	13.507	72.162	1.104	0.585	20000.0
88	76.013	111.854	13.534	72.28	1.111	0.582	20000.0
89	75.628	111.173	13.442	71.892	1.097	0.588	40000.0
90	75.443	110.988	13.31	71.779	1.1	0.585	30000.0
91	75.216	111.005	13.339	71.988	1.098	0.583	20000.0
92	75.707	111.165	13.451	71.812	1.099	0.589	30000.0
93	74.798	110.023	13.239	71.33	1.081	0.596	30000.0
94	75.474	111.08	13.411	71.919	1.098	0.585	20000.0
95	75.304	110.788	13.319	71.777	1.093	0.589	30000.0
96	75.682	111.006	13.364	71.605	1.095	0.592	20000.0
97	75.603	111.292	13.364	71.925	1.104	0.585	30000.0
98	75.572	111.301	13.442	71.921	1.103	0.586	30000.0
99	75.483	110.848	13.445	71.621	1.088	0.592	20000.0
100	75.767	111.466	13.482	72.085	1.103	0.584	30000.0
