NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	32.601	106.357	7.765	70.588	1.055	0.614	30000.0
2	33.053	105.017	7.508	68.288	1.035	0.645	20000.0
3	31.144	101.086	6.927	65.82	1.006	0.672	40000.0
4	31.329	100.584	7.267	66.116	0.973	0.66	20000.0
5	33.083	105.914	7.752	70.083	1.03	0.608	20000.0
6	32.886	102.993	7.855	68.166	0.966	0.649	30000.0
7	31.183	103.37	7.457	67.882	0.977	0.641	30000.0
8	32.84	105.595	7.656	69.269	1.042	0.633	30000.0
9	29.745	96.836	6.655	63.773	0.941	0.678	40000.0
10	30.996	102.613	7.066	67.089	1.003	0.653	20000.0
11	31.057	101.752	7.13	65.349	1.006	0.662	20000.0
12	33.001	101.228	7.611	67.616	0.961	0.664	40000.0
13	31.481	103.458	7.331	67.131	1.009	0.654	20000.0
14	31.95	103.355	6.942	66.364	1.002	0.649	20000.0
15	31.653	104.69	7.143	66.982	1.053	0.635	20000.0
16	32.315	106.784	7.279	68.955	1.035	0.608	20000.0
17	32.614	108.51	7.412	70.449	1.097	0.597	30000.0
18	31.801	99.041	7.34	65.169	0.953	0.684	20000.0
19	34.44	112.609	8.352	73.341	1.185	0.57	40000.0
20	30.277	100.163	7.431	66.667	0.929	0.652	20000.0
21	32.364	109.754	7.532	70.865	1.192	0.58	40000.0
22	30.942	100.313	6.998	64.53	0.939	0.681	40000.0
23	30.84	101.219	7.12	67.278	1.017	0.638	20000.0
24	31.512	105.26	7.241	69.365	1.063	0.609	20000.0
25	33.028	105.118	7.691	68.628	1.033	0.645	20000.0
26	31.637	104.355	7.37	65.892	1.018	0.656	30000.0
27	31.699	104.025	7.04	68.34	1.018	0.617	30000.0
28	32.658	106.925	7.626	69.747	1.07	0.6	30000.0
29	32.26	105.385	7.429	67.8	1.061	0.64	20000.0
30	31.518	105.128	7.147	67.832	1.024	0.64	20000.0
31	31.237	100.735	7.539	70.075	1.006	0.615	30000.0
32	32.073	103.416	7.453	68.196	0.982	0.638	30000.0
33	33.064	104.159	7.397	68.539	1.008	0.639	40000.0
34	33.169	105.457	7.628	70.238	1.0	0.624	30000.0
35	32.328	106.169	7.675	70.766	1.029	0.611	30000.0
36	31.898	103.444	7.758	69.303	1.033	0.625	20000.0
37	32.25	102.624	7.474	67.465	1.029	0.648	30000.0
38	31.02	101.689	7.136	65.655	0.946	0.671	30000.0
39	32.125	106.337	7.495	70.228	1.017	0.605	40000.0
40	31.481	101.368	7.295	67.707	0.98	0.661	30000.0
41	33.274	106.453	7.813	70.56	1.044	0.609	20000.0
42	31.855	105.074	7.698	69.712	0.995	0.622	20000.0
43	34.21	108.768	7.985	71.42	1.051	0.622	30000.0
44	32.719	104.058	7.331	67.6	1.001	0.646	20000.0
45	30.373	102.66	7.101	68.594	1.04	0.63	40000.0
46	32.41	101.111	7.292	68.125	0.954	0.651	30000.0
47	33.041	107.606	7.679	70.165	1.073	0.608	20000.0
48	32.102	104.548	7.495	69.634	1.04	0.624	20000.0
49	32.905	107.171	7.427	68.501	1.048	0.624	30000.0
50	32.053	102.682	7.549	66.696	1.009	0.653	20000.0
51	30.469	102.734	7.134	65.046	0.987	0.669	40000.0
52	30.881	101.811	7.067	66.907	0.995	0.653	30000.0
53	31.686	104.277	7.316	68.465	1.028	0.628	40000.0
54	33.422	105.54	7.877	70.988	1.016	0.605	30000.0
55	34.556	109.505	7.963	72.283	1.071	0.589	30000.0
56	32.129	102.762	7.63	69.081	1.01	0.636	20000.0
57	33.297	106.091	7.864	71.373	1.004	0.604	40000.0
58	33.367	107.913	7.717	71.383	1.088	0.591	40000.0
59	31.709	103.639	7.334	66.411	1.045	0.656	20000.0
60	32.334	105.279	7.381	69.413	1.014	0.615	30000.0
61	32.11	104.451	7.582	69.049	0.987	0.641	20000.0
62	31.624	99.219	7.051	68.118	0.989	0.642	20000.0
63	31.715	101.045	7.297	66.529	0.949	0.662	30000.0
64	32.545	104.868	7.466	68.302	0.986	0.645	40000.0
65	30.222	102.973	6.8	65.329	1.006	0.655	30000.0
66	33.14	106.014	7.388	69.299	1.033	0.625	20000.0
67	31.418	101.271	7.622	67.749	0.912	0.662	30000.0
68	31.566	100.834	7.107	66.583	0.952	0.669	40000.0
69	32.358	106.317	7.51	70.007	1.096	0.608	20000.0
70	32.249	101.494	7.452	68.387	0.98	0.646	30000.0
71	31.121	103.906	7.305	68.962	1.081	0.621	40000.0
72	32.853	108.307	7.739	70.551	1.121	0.6	20000.0
73	33.461	105.836	7.784	69.969	1.013	0.63	30000.0
74	33.249	103.893	7.648	69.58	1.017	0.628	20000.0
75	32.371	105.262	7.307	68.154	1.064	0.622	40000.0
76	32.383	106.885	7.432	69.027	1.075	0.621	20000.0
77	32.723	103.987	7.63	68.038	0.999	0.655	20000.0
78	33.405	106.356	7.831	69.722	1.03	0.628	20000.0
79	33.346	107.624	7.616	70.159	1.068	0.618	20000.0
80	31.424	102.488	7.446	69.904	1.033	0.608	30000.0
81	32.836	103.503	7.554	67.751	0.961	0.654	20000.0
82	33.336	105.93	8.061	70.466	1.011	0.623	40000.0
83	34.123	107.171	8.144	71.76	1.044	0.601	30000.0
84	32.488	104.193	7.396	67.177	1.052	0.65	30000.0
85	30.648	100.272	7.012	65.281	0.977	0.668	40000.0
86	31.349	100.386	7.233	64.232	0.944	0.697	20000.0
87	30.937	102.641	6.866	67.07	1.02	0.654	20000.0
88	32.526	107.428	7.597	70.198	1.081	0.611	20000.0
89	32.964	104.446	7.481	67.67	0.994	0.653	30000.0
90	32.311	103.709	7.561	69.692	1.035	0.615	40000.0
91	31.067	103.737	7.109	67.257	1.038	0.629	30000.0
92	32.361	106.156	7.764	69.834	1.081	0.614	20000.0
93	33.465	109.768	7.85	73.001	1.106	0.566	20000.0
94	32.057	102.307	7.052	64.702	1.023	0.666	20000.0
95	32.127	103.746	7.683	69.705	1.031	0.622	40000.0
96	33.035	105.564	7.768	70.411	1.02	0.616	30000.0
97	32.381	106.075	7.089	68.318	1.022	0.64	20000.0
98	32.896	104.461	7.678	67.545	0.994	0.667	20000.0
99	32.407	107.003	7.135	68.21	1.055	0.627	40000.0
100	31.169	102.138	7.528	66.673	1.003	0.657	20000.0
