NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
71	123.395	63.646	20.901	45.257	0.493	0.809	120000.0
72	118.118	61.54	19.46	43.751	0.491	0.821	70000.0
73	123.098	63.229	20.915	44.998	0.495	0.812	110000.0
74	122.759	63.66	20.73	45.179	0.492	0.811	60000.0
75	120.359	62.119	20.45	44.471	0.492	0.814	80000.0
76	118.594	61.587	19.551	43.839	0.493	0.819	70000.0
77	121.028	63.097	20.154	44.779	0.493	0.812	70000.0
78	115.336	59.833	19.173	43.035	0.493	0.824	90000.0
79	121.907	62.977	20.982	45.0	0.495	0.813	60000.0
80	124.889	64.167	21.327	45.656	0.488	0.808	50000.0
81	122.278	63.731	20.434	45.36	0.495	0.808	40000.0
82	125.102	64.31	21.645	45.979	0.495	0.806	90000.0
83	123.193	63.842	20.697	45.379	0.495	0.808	50000.0
84	123.194	63.777	20.691	45.287	0.493	0.809	50000.0
85	119.432	61.87	19.984	44.526	0.491	0.813	100000.0
86	125.322	64.795	21.6	46.293	0.494	0.801	70000.0
87	125.023	63.987	21.494	45.706	0.495	0.807	120000.0
88	120.989	63.006	20.195	44.657	0.496	0.814	80000.0
89	121.539	63.318	20.547	45.291	0.497	0.807	70000.0
90	123.144	63.587	20.753	45.078	0.492	0.812	50000.0
91	124.276	64.051	21.149	45.531	0.492	0.808	190000.0
92	122.117	63.253	20.556	44.902	0.492	0.812	60000.0
93	117.954	61.495	19.402	43.651	0.493	0.821	50000.0
94	120.087	62.312	20.007	44.226	0.488	0.816	70000.0
95	119.972	62.321	20.136	44.675	0.494	0.812	120000.0
96	120.32	62.058	20.013	44.222	0.491	0.817	60000.0
97	124.106	63.882	21.479	45.889	0.494	0.804	60000.0
98	123.8	63.318	21.159	45.436	0.495	0.808	80000.0
99	121.991	62.621	20.876	45.101	0.493	0.81	80000.0
100	119.396	62.438	19.862	44.481	0.5	0.814	80000.0
