Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
TCGA-55-8087-01	2.22E-01	3.26E-01	3.70E-01	3.02E-01	4.50E-01	3.73E-01	4.08E-01	3.50E-01
TCGA-55-8089-01	1.05E+01	1.13E+01	8.81E+00	5.87E+00	4.16E+00	1.82E+00	1.19E+00	9.55E+00
TCGA-55-8090-01	1.09E+00	1.18E+00	2.78E-01	1.16E+00	9.66E-01	4.26E-01	4.45E-01	7.40E-01
TCGA-55-8091-01	3.50E-01	4.43E-01	5.84E-02	4.46E-01	3.08E-01	3.10E-01	4.06E-01	1.49E-01
TCGA-55-8092-01	6.40E+00	6.65E+00	3.54E+00	2.57E+00	2.16E+00	1.83E+00	1.12E+00	4.35E+00
TCGA-55-8094-01	5.69E+00	5.66E+00	7.75E-01	2.75E+00	2.01E+00	7.03E-01	7.42E-01	1.91E+00
TCGA-55-8096-01	1.95E+00	2.03E+00	4.78E-01	1.64E+00	9.49E-01	5.59E-01	5.40E-01	5.60E-01
TCGA-55-8097-01	1.11E+00	1.09E+00	5.00E-01	1.08E+00	9.26E-01	5.23E-01	7.78E-01	8.13E-01
TCGA-55-8203-01	4.98E+00	5.20E+00	4.84E-01	2.57E+00	1.67E+00	8.06E-01	9.89E-01	9.51E-01
TCGA-55-8204-01	1.93E+00	2.24E+00	1.55E+00	1.70E+00	1.57E+00	8.45E-01	6.66E-01	1.92E+00
TCGA-55-8205-01	4.08E+00	3.87E+00	3.55E+00	2.67E+00	2.21E+00	9.26E-01	9.30E-01	3.53E+00
TCGA-55-8206-01	3.04E-01	4.05E-01	3.55E-01	5.08E-01	4.00E-01	4.00E-02	4.31E-01	4.65E-01
TCGA-55-8207-01	3.48E+00	3.39E+00	6.43E-01	2.17E+00	1.80E+00	6.87E-01	7.75E-01	5.84E-01
TCGA-55-8208-01	1.90E+00	2.05E+00	3.45E+00	1.94E+00	1.74E+00	1.10E+00	6.37E-01	3.51E+00
TCGA-55-8299-01	2.62E+00	2.88E+00	6.35E-01	1.81E+00	1.41E+00	7.30E-01	4.80E-01	9.82E-01
TCGA-55-8301-01	2.52E+00	3.08E+00	8.94E-01	1.92E+00	2.25E+00	8.33E-01	6.53E-01	1.30E+00
TCGA-55-8302-01	8.63E+00	9.29E+00	1.00E+00	4.34E+00	2.76E+00	1.27E+00	1.00E+00	7.10E-01
TCGA-55-8505-01	2.32E-01	3.08E-01	4.02E-01	5.91E-01	4.86E-01	2.80E-01	4.38E-01	3.75E-01
TCGA-55-8506-01	1.39E+01	1.58E+01	1.04E+00	7.81E+00	4.63E+00	1.72E+00	6.20E+00	2.62E+00
TCGA-55-8507-01	1.16E+01	1.21E+01	1.35E+00	5.50E+00	3.33E+00	1.41E+00	9.37E-01	1.52E+00
TCGA-55-8508-01	1.99E+00	2.21E+00	6.32E-01	1.78E+00	1.16E+00	6.96E-01	6.80E-01	8.84E-01
TCGA-55-8510-01	4.77E+00	5.08E+00	8.71E-01	1.73E+00	1.28E+00	7.72E-01	6.05E-01	8.45E-01
TCGA-55-8511-01	7.53E+00	7.28E+00	1.86E+00	2.72E+00	1.83E+00	1.44E+00	1.07E+00	1.53E+00
TCGA-55-8512-01	6.23E-01	7.10E-01	2.76E-01	5.50E-01	5.92E-01	3.30E-01	2.48E-01	3.43E-01
TCGA-55-8513-01	0.00E+00	3.43E-02	0.00E+00	6.44E-02	2.23E-02	1.33E-01	1.72E-01	9.87E-02
TCGA-55-8514-01	3.50E+00	3.62E+00	4.27E-01	1.81E+00	1.38E+00	8.00E-01	9.35E-01	6.26E-01
TCGA-55-8614-01	1.65E+00	2.47E+00	8.45E-01	2.33E+00	2.19E+00	7.24E-01	9.45E-01	9.52E-01
TCGA-55-8615-01	1.39E+00	1.39E+00	3.08E-01	1.55E+00	9.84E-01	4.61E-01	4.79E-01	8.98E-01
TCGA-55-8616-01	7.26E+00	7.58E+00	7.33E-01	2.38E+00	1.53E+00	9.31E-01	1.01E+00	8.28E-01
TCGA-55-8619-01	2.00E-01	2.27E-01	1.35E-01	4.33E-01	3.34E-01	1.24E-01	3.95E-01	2.16E-01
TCGA-55-8620-01	4.00E+00	4.98E+00	7.45E-01	3.36E+00	2.03E+00	1.06E+00	1.13E+00	1.28E+00
TCGA-55-8621-01	1.08E+00	1.02E+00	4.06E-01	7.35E-01	8.44E-01	4.05E-01	4.45E-01	6.13E-01
TCGA-55-A48X-01	4.55E+00	4.90E+00	8.39E-01	2.37E+00	1.37E+00	1.01E+00	6.79E-01	9.66E-01
TCGA-55-A48Y-01	8.11E-01	7.08E-01	7.49E+00	5.85E-01	8.77E-01	1.04E+00	7.65E-01	8.17E+00
TCGA-55-A48Z-01	6.97E-01	6.91E-01	2.25E-01	6.59E-01	5.36E-01	4.50E-01	4.88E-01	4.77E-01
TCGA-55-A490-01	1.78E+01	1.92E+01	2.57E+00	6.11E+00	3.28E+00	1.46E+00	1.24E+00	2.63E+00
TCGA-55-A491-01	3.97E+00	4.08E+00	9.50E-01	2.63E+00	1.98E+00	1.03E+00	8.67E-01	1.02E+00
TCGA-55-A492-01	3.46E+00	3.35E+00	5.59E-01	2.33E+00	1.90E+00	8.76E-01	9.58E-01	1.10E+00
TCGA-55-A493-01	2.43E+00	2.44E+00	2.14E+00	1.78E+00	1.17E+00	8.52E-01	6.72E-01	2.17E+00
TCGA-55-A494-01	3.40E+00	3.37E+00	6.15E-01	1.64E+00	9.31E-01	6.14E-01	9.22E-01	8.66E-01
TCGA-55-A4DF-01	2.93E+00	2.56E+00	1.11E+01	2.36E+00	1.74E+00	1.47E+00	1.10E+00	1.18E+01
TCGA-55-A4DG-01	7.15E+00	8.68E+00	1.20E+00	4.58E+00	3.05E+00	9.39E-01	1.03E+00	8.89E-01
TCGA-55-A57B-01	3.86E-01	5.70E-01	4.53E-01	7.32E-01	4.65E-01	2.59E-01	5.12E-01	4.95E-01
TCGA-62-8394-01	9.13E-01	1.11E+00	9.06E-01	1.67E+00	1.46E+00	4.89E-01	6.13E-01	9.77E-01
TCGA-62-8395-01	2.33E-01	6.80E-01	5.82E-01	8.93E-01	7.77E-01	5.58E-01	6.47E-01	5.28E-01
TCGA-62-8397-01	4.15E-01	3.95E-01	2.23E-02	3.99E-01	2.49E-01	3.28E-01	3.50E-01	4.14E-01
TCGA-62-8398-01	1.14E+00	1.09E+00	3.78E-01	1.00E+00	7.15E-01	4.27E-01	6.91E-01	7.17E-01
TCGA-62-8399-01	3.66E+00	3.48E+00	4.09E+00	2.42E+00	2.06E+00	5.42E-01	1.04E+00	3.66E+00
TCGA-62-8402-01	4.18E-01	7.01E-01	3.52E-01	1.13E+00	8.56E-01	4.89E-01	6.84E-01	4.23E-01
TCGA-62-A46O-01	8.59E+00	9.43E+00	2.89E+00	3.99E+00	2.49E+00	1.34E+00	1.04E+00	3.27E+00
TCGA-62-A46P-01	4.32E+00	4.29E+00	4.47E-01	1.85E+00	1.31E+00	4.59E-01	8.28E-01	7.60E-01
TCGA-62-A46R-01	1.50E+00	1.51E+00	1.02E+00	1.27E+00	1.34E+00	7.05E-01	9.01E-01	1.15E+00
TCGA-62-A46S-01	1.24E+00	1.34E+00	4.63E-01	1.05E+00	7.94E-01	7.90E-01	7.84E-01	6.78E-01
TCGA-62-A46U-01	6.31E-01	5.82E-01	3.55E-01	7.57E-01	3.42E-01	3.24E-01	4.92E-01	2.25E-01
TCGA-62-A46V-01	3.58E-01	7.47E-01	2.97E-01	9.84E-01	8.11E-01	4.08E-01	5.66E-01	7.94E-01
TCGA-62-A46Y-01	3.50E-01	5.63E-01	7.96E-02	8.59E-01	1.94E-01	2.34E-01	5.92E-01	6.91E-01
TCGA-62-A470-01	1.31E+00	1.44E+00	4.29E-01	1.44E+00	8.57E-01	5.98E-01	7.73E-01	5.65E-01
TCGA-62-A471-01	4.43E-01	5.73E-01	1.97E+00	7.40E-01	8.92E-01	5.80E-01	5.00E-01	2.17E+00
TCGA-62-A472-01	7.19E-01	6.50E-01	8.13E-02	8.52E-01	7.03E-01	4.75E-01	4.94E-01	5.64E-01
TCGA-64-1676-01	7.33E+00	8.04E+00	8.47E-01	3.72E+00	2.16E+00	9.74E-01	9.93E-01	1.01E+00
TCGA-64-1679-01	8.02E+00	7.84E+00	1.11E+00	2.73E+00	1.94E+00	8.83E-01	5.96E-01	1.22E+00
TCGA-64-1680-01	3.76E-01	6.56E-01	6.94E-01	7.55E-01	3.68E-01	3.28E-01	6.01E-01	6.47E-01
TCGA-64-1681-01	3.01E-01	8.60E-01	7.25E-01	1.05E+00	9.85E-01	6.11E-01	4.09E-01	1.06E+00
TCGA-64-5774-01	1.82E+00	1.97E+00	4.82E-01	1.20E+00	9.10E-01	4.25E-01	5.61E-01	2.86E-01
TCGA-64-5775-01	5.29E+00	5.71E+00	7.74E-01	2.54E+00	1.91E+00	9.05E-01	9.57E-01	8.96E-01
TCGA-64-5778-01	5.44E+00	5.86E+00	1.23E+00	3.28E+00	2.39E+00	1.01E+00	8.10E-01	1.55E+00
TCGA-64-5779-01	4.93E+00	5.50E+00	6.84E-01	2.19E+00	1.67E+00	7.20E-01	8.51E-01	1.01E+00
TCGA-64-5781-01	1.12E+01	1.24E+01	3.58E+00	5.78E+00	3.59E+00	1.96E+00	1.04E+00	4.50E+00
TCGA-64-5815-01	2.56E+00	2.47E+00	3.50E-01	1.53E+00	8.88E-01	5.93E-01	6.75E-01	4.82E-01
TCGA-67-3770-01	2.26E+00	2.41E+00	3.23E-01	1.62E+00	1.51E+00	6.17E-01	6.64E-01	9.22E-01
TCGA-67-3771-01	5.68E+00	5.49E+00	5.08E+00	4.90E+00	4.55E+00	1.81E+00	1.07E+00	5.62E+00
TCGA-67-3773-01	1.79E+00	1.81E+00	6.71E-02	7.81E-01	8.44E-01	5.94E-01	6.49E-01	7.72E-01
TCGA-67-3774-01	1.38E+00	1.84E+00	5.14E-01	1.53E+00	1.67E+00	5.70E-01	2.65E-01	6.29E-01
TCGA-67-4679-01	3.03E+00	3.38E+00	5.67E-01	2.40E+00	1.49E+00	6.82E-01	7.26E-01	7.40E-01
TCGA-67-6215-01	9.36E-02	2.42E+00	1.24E-01	2.13E+00	2.94E+00	4.71E-01	4.41E-01	4.16E+00
TCGA-67-6216-01	1.76E-01	3.94E-01	4.31E-01	3.88E-01	4.97E-01	3.47E-01	4.07E-01	2.59E-01
TCGA-67-6217-01	2.78E+00	2.83E+00	5.15E-01	1.56E+00	1.07E+00	6.98E-01	6.88E-01	1.18E+00
TCGA-69-7760-01	8.04E-01	7.66E-01	4.58E-01	8.00E-01	9.51E-01	2.71E-01	6.81E-01	8.35E-01
TCGA-69-7761-01	5.71E-01	5.91E-01	1.13E-01	5.37E-01	4.96E-01	7.93E-02	3.56E-01	4.06E-01
TCGA-69-7763-01	1.25E+00	1.15E+00	1.90E-01	9.13E-01	6.48E-01	4.54E-01	6.45E-01	6.84E-01
TCGA-69-7764-01	9.71E-01	1.42E+00	4.79E-01	1.20E+00	1.05E+00	4.68E-01	6.71E-01	6.24E-01
TCGA-69-7765-01	6.73E+00	7.60E+00	1.83E+00	3.30E+00	2.35E+00	1.24E+00	5.74E-01	2.19E+00
TCGA-69-7973-01	4.02E+00	4.25E+00	6.22E-01	1.47E+00	8.41E-01	6.45E-01	8.01E-01	6.10E-01
TCGA-69-7974-01	7.30E+00	7.27E+00	9.06E-01	2.96E+00	2.52E+00	9.89E-01	1.14E+00	7.38E-01
TCGA-69-7978-01	5.29E+00	5.93E+00	3.24E+00	3.08E+00	2.49E+00	1.06E+00	9.99E-01	3.08E+00
TCGA-69-7979-01	1.98E+01	2.15E+01	2.08E+00	6.83E+00	3.39E+00	1.72E+00	1.53E+00	2.00E+00
TCGA-69-7980-01	7.06E+00	7.17E+00	2.75E+00	3.61E+00	2.81E+00	1.32E+00	9.45E-01	2.91E+00
TCGA-69-8253-01	1.97E+00	2.09E+00	1.09E+00	1.52E+00	9.18E-01	6.58E-01	4.93E-01	9.67E-01
TCGA-69-8254-01	7.36E-01	1.06E+00	8.33E-02	1.38E+00	1.19E+00	4.74E-01	6.98E-01	7.91E-01
TCGA-69-8255-01	2.20E+00	2.29E+00	1.07E+00	2.32E+00	1.82E+00	8.29E-01	9.13E-01	1.50E+00
TCGA-69-A59K-01	7.26E+00	7.61E+00	1.52E+00	2.93E+00	1.12E+00	1.14E+00	1.41E+00	1.80E+00
TCGA-71-6725-01	3.09E-01	5.44E-01	3.50E-01	5.84E-01	6.22E-01	3.67E-01	7.13E-01	4.27E-01
TCGA-71-8520-01	7.08E-01	7.76E-01	6.19E-01	7.96E-01	7.65E-01	3.04E-01	7.52E-01	7.67E-01
TCGA-73-4658-01	2.40E+00	2.49E+00	3.56E+00	1.84E+00	1.36E+00	1.16E+00	8.42E-01	4.05E+00
TCGA-73-4659-01	2.25E+00	2.58E+00	5.33E-01	2.19E+00	1.91E+00	7.07E-01	6.49E-01	7.68E-01
TCGA-73-4662-01	2.50E+00	2.48E+00	6.19E-01	1.59E+00	1.22E+00	6.49E-01	8.65E-01	8.39E-01
TCGA-73-4666-01	4.17E+00	4.02E+00	7.03E-01	2.72E+00	1.84E+00	6.87E-01	8.33E-01	1.32E+00
TCGA-73-4668-01	6.12E+00	6.54E+00	7.00E-01	3.45E+00	2.53E+00	7.02E-01	9.65E-01	7.33E-01
TCGA-73-4670-01	3.25E+00	3.39E+00	7.99E-01	2.14E+00	2.40E+00	1.05E+00	8.74E-01	2.01E+00
TCGA-73-4675-01	6.27E-01	9.32E-01	3.28E-01	8.78E-01	1.09E+00	2.28E-01	5.67E-01	7.42E-01
TCGA-73-4676-01	1.04E+00	1.11E+00	2.55E-01	9.62E-01	1.18E+00	4.50E-01	5.50E-01	9.88E-01
TCGA-73-4677-01	4.30E+00	4.51E+00	6.01E-01	1.94E+00	1.57E+00	7.68E-01	8.96E-01	8.11E-01
TCGA-73-7498-01	1.76E+00	1.77E+00	2.38E-01	1.16E+00	7.91E-01	5.36E-01	5.58E-01	6.72E-01
TCGA-73-7499-01	2.04E-01	8.58E-01	5.83E-01	1.11E+00	8.92E-01	3.92E-01	5.70E-01	3.91E-01
TCGA-73-A9RS-01	1.30E+01	1.41E+01	1.58E+00	5.28E+00	2.75E+00	1.10E+00	1.15E+00	1.73E+00
TCGA-75-5122-01	1.20E+00	1.25E+00	7.67E-01	1.45E+00	1.00E+00	7.03E-01	6.46E-01	8.50E-01
TCGA-75-5125-01	1.67E+00	1.79E+00	1.26E+00	1.72E+00	1.47E+00	6.60E-01	7.12E-01	1.00E+00
TCGA-75-5126-01	6.20E+00	6.05E+00	3.86E+00	3.07E+00	2.08E+00	1.29E+00	8.19E-01	4.11E+00
TCGA-75-5146-01	3.11E+00	3.31E+00	5.59E-01	1.30E+00	1.23E+00	5.18E-01	2.21E-01	8.08E-01
TCGA-75-5147-01	2.15E-01	4.43E-01	3.68E-01	6.04E-01	3.65E-01	1.86E-01	4.91E-01	5.26E-01
TCGA-75-6203-01	1.12E-01	2.42E-01	0.00E+00	3.28E-01	1.55E-01	0.00E+00	3.78E-01	5.69E-02
TCGA-75-6205-01	2.69E-01	6.50E-01	4.23E-01	9.95E-01	8.08E-01	3.58E-01	4.05E-01	6.64E-01
TCGA-75-6206-01	1.27E+00	1.37E+00	6.21E-01	1.32E+00	1.01E+00	5.69E-01	3.91E-01	2.36E-01
TCGA-75-6207-01	6.13E-01	9.21E-01	5.17E-01	7.72E-01	7.72E-01	5.08E-01	5.67E-01	6.27E-01
TCGA-75-6211-01	3.37E+00	3.97E+00	7.05E-01	2.24E+00	1.76E+00	8.21E-01	7.85E-01	8.51E-01
TCGA-75-6212-01	1.02E-01	2.40E-01	1.21E-01	2.19E-01	2.36E-01	3.10E-01	3.88E-01	1.89E-01
TCGA-75-6214-01	7.06E+00	7.38E+00	3.43E+00	3.53E+00	2.45E+00	1.43E+00	9.55E-01	4.13E+00
TCGA-75-7025-01	4.82E-02	2.51E-01	3.63E-01	2.78E-01	4.33E-01	3.62E-01	4.40E-01	5.46E-01
TCGA-75-7027-01	2.93E+00	3.01E+00	4.32E-01	1.88E+00	1.27E+00	7.51E-01	6.58E-01	7.00E-01
TCGA-75-7030-01	1.86E-01	2.90E-01	0.00E+00	2.77E-01	3.00E-01	1.04E-01	2.92E-01	2.28E-01
TCGA-75-7031-01	1.76E+00	1.88E+00	7.48E-01	2.04E+00	1.77E+00	8.45E-01	7.38E-01	1.31E+00
TCGA-78-7145-01	2.36E+00	2.56E+00	6.52E-01	1.90E+00	1.08E+00	6.99E-01	6.38E-01	5.02E-01
TCGA-78-7146-01	3.29E+00	3.13E+00	2.39E+00	2.23E+00	1.33E+00	9.14E-01	9.44E-01	2.30E+00
TCGA-78-7147-01	2.57E+00	2.94E+00	1.05E+00	2.67E+00	2.63E+00	9.82E-01	9.82E-01	1.63E+00
TCGA-78-7148-01	2.03E+00	2.16E+00	3.85E-01	1.67E+00	1.29E+00	7.39E-01	6.86E-01	1.17E+00
TCGA-78-7149-01	9.66E-01	1.07E+00	2.03E+00	1.07E+00	9.96E-01	7.42E-01	6.41E-01	1.82E+00
TCGA-78-7150-01	2.33E+00	2.77E+00	3.02E+00	2.43E+00	2.16E+00	1.36E+00	9.04E-01	2.99E+00
TCGA-78-7152-01	1.73E+00	1.77E+00	2.23E+00	9.55E-01	1.06E+00	8.08E-01	5.69E-01	2.16E+00
TCGA-78-7153-01	1.03E+00	1.20E+00	7.78E-01	1.57E+00	1.27E+00	4.99E-01	9.17E-01	9.01E-01
TCGA-78-7154-01	1.32E+00	1.62E+00	2.51E+00	1.52E+00	1.36E+00	8.48E-01	1.19E+00	2.27E+00
TCGA-78-7155-01	1.55E+01	1.63E+01	2.40E+00	8.19E+00	5.44E+00	1.66E+00	1.20E+00	3.83E+00
TCGA-78-7156-01	2.86E+00	2.79E+00	3.57E+00	1.38E+00	8.60E-01	1.29E+00	9.27E-01	4.10E+00
TCGA-78-7158-01	2.73E+00	3.09E+00	1.34E+00	1.53E+00	1.45E+00	7.65E-01	6.81E-01	1.38E+00
TCGA-78-7159-01	3.95E+00	4.10E+00	5.88E-01	2.25E+00	1.73E+00	5.24E-01	7.08E-01	8.56E-01
TCGA-78-7160-01	3.01E-01	6.98E-01	3.14E-01	1.05E+00	9.85E-01	3.18E-01	3.79E-01	3.49E-01
TCGA-78-7161-01	2.36E+00	2.13E+00	5.57E-01	1.51E+00	1.18E+00	4.91E-01	6.83E-01	1.09E+00
TCGA-78-7162-01	8.53E-01	1.10E+00	5.38E-01	1.31E+00	9.35E-01	6.33E-01	5.28E-01	5.46E-01
TCGA-78-7163-01	2.42E-01	3.68E-01	1.26E-01	4.62E-01	3.69E-01	1.74E-01	3.90E-01	3.22E-01
TCGA-78-7166-01	2.83E+00	2.67E+00	4.10E-01	1.39E+00	1.04E+00	6.11E-01	5.68E-01	9.83E-01
TCGA-78-7167-01	1.13E+00	1.12E+00	1.13E+00	9.92E-01	6.55E-01	6.03E-01	6.78E-01	1.00E+00
TCGA-78-7220-01	8.58E+00	8.89E+00	2.57E+00	4.83E+00	3.12E+00	1.65E+00	9.46E-01	2.46E+00
TCGA-78-7535-01	1.83E+00	1.87E+00	4.33E-01	1.72E+00	1.64E+00	5.24E-01	5.84E-01	1.70E+00
TCGA-78-7536-01	7.17E+00	6.67E+00	5.13E-01	3.22E+00	2.67E+00	1.01E+00	9.78E-01	2.32E+00
TCGA-78-7537-01	1.72E+00	1.85E+00	7.01E-01	1.71E+00	1.23E+00	5.92E-01	4.15E-01	6.77E-01
TCGA-78-7539-01	2.30E+00	2.43E+00	4.91E+00	1.83E+00	1.81E+00	9.32E-01	1.06E+00	5.50E+00
TCGA-78-7540-01	3.75E-01	4.64E-01	1.96E-01	4.72E-01	1.89E-01	3.80E-01	4.50E-01	2.65E-01
TCGA-78-7542-01	5.07E+00	5.30E+00	1.23E+00	1.64E+00	1.24E+00	1.31E+00	1.12E+00	1.54E+00
TCGA-78-7633-01	1.40E+00	1.54E+00	4.69E-01	1.15E+00	1.14E+00	4.75E-01	4.60E-01	3.62E-01
TCGA-78-8640-01	5.64E+00	5.47E+00	2.34E+00	4.16E+00	3.34E+00	1.33E+00	1.33E+00	2.07E+00
TCGA-78-8648-01	3.67E-01	2.91E-01	0.00E+00	3.21E-01	2.01E-01	1.37E-01	2.04E-01	1.28E-01
TCGA-78-8655-01	1.33E+00	1.31E+00	3.62E-01	7.94E-01	8.45E-01	4.95E-01	5.83E-01	5.83E-01
TCGA-78-8660-01	2.38E+00	2.49E+00	1.48E+00	2.17E+00	1.81E+00	9.66E-01	7.23E-01	1.68E+00
TCGA-78-8662-01	1.07E+01	1.21E+01	1.87E+00	5.47E+00	3.97E+00	1.67E+00	1.34E+00	2.92E+00
TCGA-80-5607-01	3.18E-01	6.78E-01	2.70E+00	9.31E-01	5.12E-01	3.07E-01	4.63E-01	2.82E+00
TCGA-80-5608-01	2.17E+00	2.18E+00	5.45E-01	1.78E+00	1.40E+00	4.14E-01	6.52E-01	3.11E-01
TCGA-80-5611-01	1.45E+00	2.39E+00	5.23E-01	2.09E+00	1.96E+00	7.68E-01	6.57E-01	1.05E+00
TCGA-83-5908-01	1.95E+00	2.15E+00	1.31E+00	1.97E+00	1.37E+00	4.08E-01	6.08E-01	1.28E+00
TCGA-86-6562-01	4.83E-01	5.17E-01	6.49E-01	5.83E-01	4.80E-01	3.91E-01	5.41E-01	6.33E-01
TCGA-86-6851-01	1.02E+01	1.07E+01	1.89E+00	4.47E+00	3.48E+00	1.31E+00	8.87E-01	2.15E+00
TCGA-86-7701-01	2.74E+00	2.40E+00	3.94E-01	1.72E+00	1.38E+00	5.13E-01	6.22E-01	1.13E+00
TCGA-86-7711-01	1.77E+00	2.04E+00	1.30E+00	2.07E+00	1.52E+00	5.13E-01	6.86E-01	1.24E+00
TCGA-86-7713-01	2.17E+00	2.04E+00	3.60E-01	1.14E+00	9.77E-01	5.51E-01	4.79E-01	6.92E-01
TCGA-86-7714-01	1.12E+00	1.28E+00	2.18E-01	1.05E+00	1.10E+00	5.43E-01	5.02E-01	5.24E-01
TCGA-86-7953-01	5.86E-01	7.89E-01	3.83E-01	8.73E-01	8.79E-01	4.00E-02	4.54E-01	6.59E-01
TCGA-86-7954-01	1.94E+00	2.03E+00	1.19E+00	1.62E+00	1.62E+00	8.78E-01	8.29E-01	1.43E+00
TCGA-86-7955-01	2.50E+00	2.84E+00	9.95E-01	2.58E+00	1.92E+00	8.24E-01	7.55E-01	1.45E+00
TCGA-86-8054-01	2.40E+00	2.40E+00	6.64E-01	1.85E+00	1.38E+00	5.32E-01	6.71E-01	9.44E-01
TCGA-86-8055-01	2.22E-01	8.43E-01	2.80E-01	1.08E+00	5.48E-01	1.60E-01	7.29E-01	8.58E-01
TCGA-86-8056-01	1.56E+00	1.59E+00	3.61E+00	1.67E+00	8.93E-01	8.14E-01	7.91E-01	3.84E+00
TCGA-86-8073-01	1.89E+01	2.04E+01	2.21E+00	6.55E+00	3.59E+00	1.56E+00	1.35E+00	3.33E+00
TCGA-86-8074-01	6.44E-01	6.71E-01	3.14E-01	9.48E-01	7.59E-01	4.22E-01	4.97E-01	9.72E-01
TCGA-86-8075-01	1.71E-01	7.06E-01	3.60E-01	8.43E-01	7.36E-01	3.94E-01	6.78E-01	6.77E-01
TCGA-86-8076-01	7.02E-01	7.12E-01	5.75E-01	7.93E-01	6.58E-01	4.55E-01	4.57E-01	4.25E-01
TCGA-86-8278-01	7.69E-02	5.15E-01	2.06E+00	7.19E-01	6.13E-01	4.63E-01	5.89E-01	2.25E+00
TCGA-86-8279-01	6.56E+00	7.22E+00	8.59E-01	2.78E+00	2.30E+00	7.05E-01	8.92E-01	1.41E+00
TCGA-86-8280-01	3.59E-01	6.36E-01	1.74E-01	7.84E-01	5.80E-01	4.72E-01	4.25E-01	1.30E-01
TCGA-86-8281-01	3.56E+00	3.63E+00	9.53E-01	1.84E+00	1.60E+00	6.42E-01	8.55E-01	6.91E-01
TCGA-86-8358-01	1.08E+01	1.13E+01	1.30E+00	6.25E+00	4.31E+00	1.53E+00	1.40E+00	2.34E+00
TCGA-86-8359-01	2.39E+00	2.26E+00	4.41E-01	1.38E+00	9.18E-01	5.70E-01	6.31E-01	9.06E-01
TCGA-86-8585-01	6.11E+00	5.53E+00	2.00E+00	3.36E+00	2.47E+00	1.10E+00	7.85E-01	2.14E+00
TCGA-86-8668-01	1.66E-01	5.25E-01	2.44E-01	7.23E-01	4.92E-01	1.56E-01	4.98E-01	6.96E-01
TCGA-86-8669-01	1.39E+00	1.49E+00	4.61E-01	1.35E+00	1.19E+00	6.68E-01	8.30E-01	7.01E-01
TCGA-86-8671-01	9.47E-02	3.70E-01	4.42E-01	5.23E-01	5.77E-01	3.75E-01	4.07E-01	4.75E-01
TCGA-86-8672-01	3.13E+00	3.53E+00	1.12E+00	2.25E+00	1.94E+00	1.15E+00	7.18E-01	1.75E+00
TCGA-86-8673-01	4.66E+00	4.78E+00	1.18E+00	3.47E+00	3.21E+00	1.16E+00	7.75E-01	1.75E+00
TCGA-86-8674-01	4.44E+00	4.27E+00	1.24E+00	1.94E+00	1.36E+00	7.43E-01	5.58E-01	1.25E+00
TCGA-86-A456-01	5.20E+00	5.62E+00	1.06E+00	2.10E+00	1.85E+00	9.86E-01	6.53E-01	1.45E+00
TCGA-86-A4JF-01	5.65E+00	6.34E+00	2.91E+00	4.92E+00	1.11E+01	1.88E+00	5.05E+00	9.02E+00
TCGA-86-A4P7-01	4.10E-01	9.33E-01	7.02E-01	1.08E+00	7.74E-01	4.43E-01	5.38E-01	5.55E-01
TCGA-86-A4P8-01	5.00E-02	5.91E-02	0.00E+00	6.56E-02	4.43E-02	7.78E-02	0.00E+00	4.58E-02
TCGA-91-6828-01	3.07E+00	2.78E+00	8.08E-01	1.86E+00	1.39E+00	6.40E-01	6.90E-01	9.42E-01
TCGA-91-6829-01	5.91E+00	5.66E+00	1.21E+00	4.36E+00	3.47E+00	1.35E+00	8.96E-01	1.96E+00
TCGA-91-6830-01	8.98E-01	9.79E-01	4.33E+00	1.35E+00	1.15E+00	6.57E-01	5.10E-01	4.93E+00
TCGA-91-6831-01	3.04E+00	2.87E+00	6.97E-01	2.58E+00	2.17E+00	7.90E-01	8.36E-01	1.08E+00
TCGA-91-6835-01	1.00E+00	1.08E+00	5.81E-01	1.25E+00	1.07E+00	3.58E-01	5.45E-01	8.44E-01
TCGA-91-6836-01	5.39E+00	5.57E+00	8.68E-01	3.28E+00	1.99E+00	1.12E+00	1.00E+00	9.69E-01
TCGA-91-6840-01	2.98E-01	8.48E-01	1.66E+00	1.01E+00	9.06E-01	4.12E-01	6.72E-01	1.74E+00
TCGA-91-6847-01	2.23E-01	9.32E-01	5.32E-01	1.16E+00	1.15E+00	4.25E-01	6.85E-01	7.34E-01
TCGA-91-6848-01	4.53E+00	4.27E+00	1.47E+00	4.29E+00	3.45E+00	1.06E+00	7.49E-01	1.78E+00
TCGA-91-6849-01	2.06E+00	2.27E+00	4.95E-01	1.12E+00	9.70E-01	6.25E-01	4.37E-01	6.63E-01
TCGA-91-7771-01	1.86E+00	1.74E+00	7.12E-01	1.63E+00	1.52E+00	6.33E-01	6.16E-01	1.12E+00
TCGA-91-8496-01	2.50E-01	5.30E-01	3.02E-01	4.95E-01	4.41E-01	2.94E-01	5.91E-01	2.99E-01
TCGA-91-8497-01	5.18E-01	6.24E-01	2.75E-01	7.65E-01	7.57E-01	3.88E-01	6.06E-01	4.24E-01
TCGA-91-8499-01	2.45E+00	2.57E+00	2.02E+00	1.96E+00	1.79E+00	9.04E-01	9.51E-01	1.98E+00
