NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
62	152.989	74.298	27.713	52.959	0.624	0.738	40000.0
63	153.488	74.352	27.99	53.137	0.625	0.737	30000.0
64	152.692	74.425	27.705	53.059	0.627	0.736	30000.0
65	153.284	74.454	27.803	53.141	0.632	0.736	30000.0
66	153.43	74.395	27.802	53.164	0.624	0.737	20000.0
67	153.28	74.36	27.793	53.01	0.626	0.737	20000.0
68	153.494	74.556	27.89	53.212	0.628	0.736	40000.0
69	152.693	74.215	27.699	52.982	0.623	0.738	20000.0
70	153.133	74.171	27.785	52.993	0.621	0.738	30000.0
71	153.231	74.508	27.837	53.116	0.626	0.736	60000.0
72	153.478	74.354	27.915	53.109	0.625	0.737	30000.0
73	152.975	74.348	27.804	53.029	0.625	0.738	30000.0
74	152.988	74.313	27.748	53.088	0.623	0.737	30000.0
75	153.378	74.434	27.855	53.128	0.632	0.738	40000.0
76	152.893	74.355	27.759	53.064	0.627	0.737	30000.0
77	153.246	74.362	27.877	53.163	0.625	0.737	20000.0
78	153.471	74.481	27.794	53.137	0.624	0.736	30000.0
79	153.01	74.306	27.782	53.064	0.623	0.738	30000.0
80	152.645	74.197	27.726	52.897	0.624	0.739	30000.0
81	153.044	74.409	27.8	53.088	0.625	0.737	40000.0
82	153.172	74.426	27.794	53.101	0.624	0.736	20000.0
83	153.036	74.365	27.759	53.059	0.623	0.737	30000.0
84	153.685	74.526	27.91	53.116	0.626	0.737	30000.0
85	152.903	74.363	27.827	53.102	0.624	0.737	20000.0
86	152.762	74.082	27.667	52.929	0.624	0.739	30000.0
87	152.487	74.132	27.726	52.973	0.621	0.739	30000.0
88	153.24	74.387	27.848	53.127	0.627	0.736	30000.0
89	152.836	74.402	27.789	53.01	0.625	0.738	20000.0
90	153.293	74.496	27.86	53.123	0.627	0.736	20000.0
91	152.795	74.4	27.653	53.09	0.626	0.737	20000.0
92	153.022	74.288	27.693	52.991	0.624	0.738	30000.0
93	152.97	74.167	27.813	53.021	0.626	0.738	20000.0
94	153.573	74.569	27.904	53.267	0.629	0.734	20000.0
95	153.687	74.534	27.876	53.173	0.626	0.737	40000.0
96	153.185	74.336	27.768	53.05	0.625	0.737	30000.0
97	153.057	74.23	27.828	52.948	0.623	0.739	30000.0
98	153.547	74.539	27.886	53.224	0.626	0.735	30000.0
99	152.902	74.378	27.726	53.111	0.626	0.735	20000.0
100	153.199	74.259	27.81	53.019	0.624	0.738	40000.0
