Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
TCGA-WE-A8ZR-06	8	9	0	8	1	0	10	0
TCGA-WE-A8ZT-06	392	0	183	0	0	0	53	0
TCGA-WE-A8ZX-06	564	0	128	0	32	0	76	0
TCGA-WE-A8ZY-06	201	8	94	1	0	8	32	2
TCGA-WE-AA9Y-06	61	4	27	5	0	0	5	2
TCGA-WE-AAA0-06	1164	0	656	0	0	0	162	0
TCGA-WE-AAA3-06	314	0	117	0	14	0	85	0
TCGA-WE-AAA4-06	165	0	86	0	0	6	51	4
TCGA-XV-A9VZ-01	1	0	8	4	4	1	0	0
TCGA-XV-A9W2-01	2	8	16	13	12	5	0	0
TCGA-XV-A9W5-01	57	10	37	2	4	0	25	0
TCGA-XV-AAZV-01	120	8	0	14	0	0	17	0
TCGA-XV-AAZW-01	101	8	59	9	7	1	27	2
TCGA-XV-AAZY-01	156	0	54	0	9	0	20	0
TCGA-YD-A89C-06	1492	0	672	0	0	0	241	0
TCGA-YD-A9TA-06	3173	0	967	0	39	0	457	0
TCGA-YD-A9TB-06	281	0	92	0	28	0	63	4
TCGA-YG-AA3N-01	1850	0	708	0	0	0	238	0
TCGA-YG-AA3O-06	1082	0	287	9	0	7	142	0
TCGA-YG-AA3P-06	2	25	32	12	0	12	3	12
TCGA-Z2-A8RT-06	3094	0	615	0	3	0	346	17
TCGA-Z2-AA3S-06	220	8	27	5	0	3	30	0
TCGA-Z2-AA3V-06	386	0	149	2	0	0	56	0
TCGA-3C-AAAU-01	0	0	14	19	4	5	3	0
TCGA-3C-AALI-01	33	35	16	19	592	4	109	0
TCGA-3C-AALJ-01	4	13	15	14	11	5	4	0
TCGA-3C-AALK-01	1	4	23	17	10	7	2	0
TCGA-4H-AAAK-01	0	4	3	12	0	6	8	0
TCGA-5L-AAT0-01	78	0	0	10	151	0	40	0
TCGA-5L-AAT1-01	269	20	43	0	1423	0	231	0
TCGA-5T-A9QA-01	4	3	19	23	0	4	0	0
TCGA-A1-A0SB-01	0	0	4	5	0	6	1	0
TCGA-A1-A0SD-01	0	1	19	14	1	3	2	0
TCGA-A1-A0SE-01	8	5	5	4	3	6	5	0
TCGA-A1-A0SF-01	19	0	0	8	29	0	5	3
TCGA-A1-A0SG-01	0	0	13	10	0	3	9	0
TCGA-A1-A0SH-01	31	18	1	11	71	4	0	2
TCGA-A1-A0SI-01	20	7	0	4	219	5	23	0
TCGA-A1-A0SJ-01	1	3	3	19	10	0	0	4
TCGA-A1-A0SK-01	0	22	33	22	2	0	4	1
TCGA-A1-A0SM-01	0	3	6	9	0	6	8	0
TCGA-A1-A0SN-01	1	1	18	16	25	1	12	2
TCGA-A1-A0SO-01	0	145	106	26	27	19	9	21
TCGA-A1-A0SP-01	19	18	1	24	0	8	0	0
TCGA-A2-A04N-01	1	5	23	11	2	0	10	1
TCGA-A2-A04R-01	0	39	22	14	11	3	5	8
TCGA-A2-A04U-01	1	12	16	18	3	4	6	7
TCGA-A2-A04W-01	19	9	0	16	107	9	27	0
TCGA-A2-A0CK-01	2	0	8	13	3	0	1	0
TCGA-A2-A0CL-01	8	0	13	23	135	0	20	1
TCGA-A2-A0CR-01	36	0	0	2	154	5	13	0
TCGA-A2-A0CS-01	0	7	11	23	0	3	2	2
TCGA-A2-A0CV-01	0	3	3	12	1	0	5	0
TCGA-A2-A0CW-01	10	13	11	15	25	0	7	3
TCGA-A2-A0D3-01	1	1	7	21	0	0	2	0
TCGA-A2-A0EN-01	2	0	19	9	0	5	4	0
TCGA-A2-A0EP-01	2	2	2	1	4	4	0	1
TCGA-A2-A0ES-01	5	1	4	5	0	3	1	0
TCGA-A2-A0EW-01	0	3	4	5	2	5	1	0
TCGA-A2-A0ST-01	0	5	9	7	4	2	1	0
TCGA-A2-A0SU-01	0	1	19	11	2	2	0	0
TCGA-A2-A0SX-01	9	5	0	12	6	3	0	6
TCGA-A2-A0SY-01	26	0	0	12	115	3	21	0
TCGA-A2-A0T0-01	6	70	27	21	27	47	5	14
TCGA-A2-A0T1-01	1	0	7	9	0	8	4	3
TCGA-A2-A0T3-01	0	15	8	15	2	1	3	0
TCGA-A2-A0T4-01	0	4	10	13	10	4	0	0
TCGA-A2-A0T5-01	0	0	4	6	1	0	1	1
TCGA-A2-A0T6-01	2	0	4	18	2	0	2	0
TCGA-A2-A0T7-01	0	0	12	9	1	0	4	3
TCGA-A2-A0YC-01	2	9	6	8	5	1	1	0
TCGA-A2-A0YD-01	12	0	5	11	39	0	20	0
TCGA-A2-A0YE-01	5	8	6	15	6	0	2	1
TCGA-A2-A0YF-01	4	9	9	11	1	1	1	3
TCGA-A2-A0YG-01	6	8	29	17	5	8	5	0
TCGA-A2-A0YH-01	2	4	24	14	48	0	7	1
TCGA-A2-A0YI-01	5	6	0	4	1	1	1	0
TCGA-A2-A0YJ-01	0	13	24	32	6	7	4	12
TCGA-A2-A0YK-01	41	0	0	0	400	0	37	0
TCGA-A2-A0YL-01	15	0	1	4	21	2	0	0
TCGA-A2-A0YM-01	0	9	15	31	38	5	11	0
TCGA-A2-A0YT-01	13	8	0	26	14	1	19	0
TCGA-A2-A1FV-01	10	0	11	18	5	5	1	0
TCGA-A2-A1FW-01	19	18	0	33	5	7	5	8
TCGA-A2-A1FX-01	4	6	5	8	0	0	3	2
TCGA-A2-A1FZ-01	0	2	6	10	2	8	0	1
TCGA-A2-A1G0-01	0	0	20	0	0	0	3	0
TCGA-A2-A1G1-01	0	8	20	5	2	3	1	0
TCGA-A2-A1G6-01	0	1	0	5	2	2	0	0
TCGA-A2-A259-01	3	0	16	4	3	0	3	0
TCGA-A2-A25A-01	23	24	0	12	67	0	2	1
TCGA-A2-A25B-01	8	42	32	19	7	8	9	3
TCGA-A2-A25C-01	7	15	0	2	2	13	0	0
TCGA-A2-A25D-01	2	10	22	10	7	6	2	5
TCGA-A2-A25E-01	0	7	19	7	7	15	4	2
TCGA-A2-A25F-01	0	5	1	0	0	0	0	0
TCGA-A2-A3KD-01	1	0	9	6	0	2	0	0
TCGA-A2-A3XT-01	0	25	26	8	36	18	0	9
TCGA-A2-A3XU-01	0	4	9	14	0	4	0	0
TCGA-A2-A3XV-01	3	5	9	15	0	10	4	2
TCGA-A2-A3XW-01	2	0	2	4	0	4	4	1
TCGA-A2-A3XX-01	0	6	15	17	3	3	7	1
TCGA-A2-A3XZ-01	5	0	2	12	23	2	8	0
TCGA-A2-A3Y0-01	0	38	59	29	60	45	1	11
TCGA-A2-A4S1-01	0	29	20	24	8	9	1	7
TCGA-A2-A4S2-01	1	2	19	9	4	7	0	1
TCGA-A2-A4S3-01	0	19	26	23	17	15	4	3
TCGA-A7-A0CE-01	12	17	2	11	6	11	0	2
TCGA-A7-A0CH-01	1	2	12	1	0	0	1	0
TCGA-A7-A0D9-01	3	0	0	3	3	1	0	2
TCGA-A7-A0DA-01	0	53	62	15	19	13	7	18
TCGA-A7-A0DB-01	0	0	10	12	20	3	2	6
TCGA-A7-A13D-01	2	23	50	23	22	14	3	3
TCGA-A7-A13E-01	5	8	5	51	7	2	1	1
TCGA-A7-A13F-01	0	2	8	19	4	4	8	0
TCGA-A7-A13G-01	0	0	11	10	8	1	0	2
TCGA-A7-A26E-01	5	1	14	15	14	2	14	2
TCGA-A7-A26F-01	0	2	23	12	2	0	6	1
TCGA-A7-A26G-01	8	25	3	9	16	4	2	1
TCGA-A7-A26H-01	10	8	17	28	79	0	7	1
TCGA-A7-A26I-01	7	12	7	6	6	5	2	1
TCGA-A7-A26J-01	0	9	18	8	5	0	0	2
TCGA-A7-A2KD-01	6	0	17	20	6	1	3	2
TCGA-A7-A3RF-01	0	7	16	9	1	7	0	0
TCGA-A7-A425-01	4	2	6	17	0	2	0	2
TCGA-A7-A4SC-01	4	10	5	12	0	0	4	3
TCGA-A7-A4SD-01	0	5	13	28	1	4	4	7
TCGA-A7-A4SE-01	0	31	31	8	49	21	0	6
TCGA-A7-A56D-01	19	6	44	33	98	0	22	3
TCGA-A7-A5ZV-01	0	63	67	41	39	27	6	25
TCGA-A7-A5ZW-01	0	1	2	8	13	8	4	0
TCGA-A7-A5ZX-01	3	5	7	6	3	5	7	6
TCGA-A7-A6VV-01	0	7	31	17	8	1	0	0
TCGA-A7-A6VW-01	2	15	38	9	5	16	3	4
TCGA-A7-A6VX-01	14	31	55	10	35	17	2	13
TCGA-A7-A6VY-01	0	27	42	13	22	21	7	4
TCGA-A8-A075-01	16	16	26	11	24	1	1	5
TCGA-AC-A23C-01	16	16	13	16	52	19	7	6
TCGA-AC-A23E-01	0	2	10	10	0	0	2	0
TCGA-AC-A23H-01	557	32	0	0	5388	0	401	0
TCGA-AC-A2B8-01	0	0	40	4	74	0	10	0
TCGA-AC-A2BK-01	0	28	22	38	4	13	4	1
TCGA-AC-A2BM-01	0	5	1	8	3	1	1	7
TCGA-AC-A2FB-01	0	0	11	2	2	2	0	0
TCGA-AC-A2FF-01	2	0	1	1	7	0	0	0
TCGA-AC-A2FG-01	1	0	12	9	8	4	5	0
TCGA-AC-A2FK-01	0	0	3	0	0	0	0	0
TCGA-AC-A2FO-01	0	0	12	1	10	0	4	0
TCGA-AC-A2QH-01	0	3	1	16	5	1	0	1
TCGA-AC-A3HN-01	2	2	0	8	2	4	1	3
TCGA-AC-A3OD-01	1	0	18	9	3	1	7	0
TCGA-AC-A3QP-01	0	12	7	3	0	8	5	0
TCGA-AC-A3QQ-01	0	0	16	15	1	0	0	4
TCGA-AC-A3W5-01	10	22	54	25	70	12	8	10
TCGA-AC-A3YI-01	0	4	5	4	0	2	3	0
TCGA-AC-A3YJ-01	6	0	13	15	2	2	0	0
TCGA-AC-A4ZE-01	7	15	13	19	5	12	3	0
TCGA-AC-A5EH-01	0	50	63	19	27	24	7	15
TCGA-AC-A5EI-01	0	0	22	8	6	2	5	0
TCGA-AC-A5XS-01	121	0	0	0	513	0	81	0
TCGA-AC-A5XU-01	8	14	18	50	18	0	3	2
TCGA-AC-A62V-01	12	13	3	61	10	1	2	4
TCGA-AC-A62X-01	1	7	15	53	4	0	1	6
TCGA-AC-A62Y-01	0	1	26	18	30	8	3	3
TCGA-AC-A6IV-01	0	2	12	5	0	2	6	0
TCGA-AC-A6IW-01	16	11	47	38	100	8	3	8
TCGA-AC-A6IX-01	10	0	16	13	24	7	1	0
TCGA-AC-A6NO-01	8	3	1	17	2	10	2	0
TCGA-AC-A7VB-01	0	0	13	20	0	2	0	0
TCGA-AC-A7VC-01	1	1	8	10	0	2	4	0
TCGA-AC-A8OP-01	8	61	28	65	27	24	21	10
TCGA-AC-A8OQ-01	9	10	38	38	14	4	15	9
TCGA-AC-A8OR-01	0	4	11	14	0	2	0	1
TCGA-AC-A8OS-01	4	1	31	11	14	10	1	7
TCGA-AN-A0XL-01	3	8	12	9	0	3	3	2
TCGA-AN-A0XN-01	0	52	32	20	20	29	5	17
TCGA-AN-A0XO-01	8	0	3	5	8	10	9	0
TCGA-AN-A0XP-01	2	3	2	7	7	9	1	3
TCGA-AN-A0XR-01	0	5	20	8	5	0	0	0
TCGA-AN-A0XS-01	0	4	12	5	4	2	5	0
TCGA-AN-A0XT-01	0	0	11	10	0	0	1	0
TCGA-AN-A0XU-01	0	43	42	12	19	10	5	6
TCGA-AN-A0XV-01	3	8	0	15	6	7	5	0
TCGA-AN-A0XW-01	27	0	0	2	382	0	10	2
TCGA-AO-A03M-01	68	0	0	0	1006	0	76	0
TCGA-AO-A03N-01	4	6	17	17	75	0	13	2
TCGA-AO-A03U-01	0	1	1	0	1	1	0	1
TCGA-AO-A03V-01	15	13	2	11	18	3	5	5
TCGA-AO-A0JG-01	5	8	0	0	0	4	0	4
TCGA-AO-A124-01	0	57	54	20	10	15	8	14
TCGA-AO-A125-01	0	4	19	14	2	0	6	0
TCGA-AO-A126-01	0	4	8	6	2	1	4	0
TCGA-AO-A128-01	20	79	0	560	22	464	26	39
TCGA-AO-A129-01	3	33	23	18	38	16	0	13
TCGA-AO-A12A-01	0	0	6	9	4	0	0	0
TCGA-AO-A12B-01	0	5	3	12	1	0	0	2
TCGA-AO-A12D-01	18	2	7	8	25	0	13	0
TCGA-AO-A12E-01	8	4	0	18	1	0	2	0
TCGA-AO-A12F-01	0	3	4	25	0	1	3	4
TCGA-AO-A12G-01	0	0	13	14	8	7	0	0
TCGA-AO-A12H-01	3	0	7	12	0	6	2	0
TCGA-AO-A1KO-01	0	4	0	0	0	4	2	0
TCGA-AO-A1KR-01	0	17	30	11	13	13	4	1
TCGA-AO-A1KT-01	0	2	14	14	2	14	5	0
TCGA-AQ-A04H-01	2	7	10	44	6	3	5	4
TCGA-AQ-A0Y5-01	5	6	4	27	19	1	8	0
TCGA-AQ-A1H2-01	0	3	6	14	1	3	4	3
TCGA-AQ-A1H3-01	0	0	7	18	0	0	0	2
TCGA-AQ-A54O-01	0	2	8	8	3	1	0	3
TCGA-AQ-A7U7-01	8	0	7	10	53	4	12	2
TCGA-AR-A0TP-01	2	24	16	4	7	15	0	3
TCGA-AR-A0TQ-01	8	10	6	10	11	1	2	1
TCGA-AR-A0TR-01	8	4	0	14	1	11	4	0
TCGA-AR-A0TS-01	5	21	25	20	13	0	0	6
TCGA-AR-A0TT-01	1	0	27	19	12	8	6	2
TCGA-AR-A0TU-01	4	25	15	19	15	6	0	6
TCGA-AR-A0TV-01	0	2	42	21	5	7	1	1
TCGA-AR-A0TW-01	0	19	9	22	5	4	7	1
TCGA-AR-A0TX-01	46	0	0	0	316	0	45	0
TCGA-AR-A0TZ-01	0	8	3	14	24	2	14	2
TCGA-AR-A0U0-01	0	5	17	8	11	1	3	5
TCGA-AR-A0U1-01	0	36	21	6	17	22	0	7
TCGA-AR-A0U2-01	1	6	14	29	0	4	2	0
TCGA-AR-A0U3-01	9	7	0	18	0	1	4	1
TCGA-AR-A0U4-01	0	48	45	12	67	13	5	11
TCGA-AR-A1AH-01	0	45	11	20	11	22	2	9
TCGA-AR-A1AI-01	9	10	12	19	19	10	10	0
TCGA-AR-A1AJ-01	3	0	8	13	21	3	5	0
TCGA-AR-A1AK-01	5	8	15	13	33	0	8	0
TCGA-AR-A1AL-01	2	3	6	6	6	6	1	0
TCGA-AR-A1AN-01	0	0	4	18	6	1	2	0
TCGA-AR-A1AO-01	0	22	32	14	30	4	11	9
TCGA-AR-A1AP-01	10	0	0	23	10	1	5	2
TCGA-AR-A1AQ-01	1	7	10	13	4	6	0	0
TCGA-AR-A1AR-01	0	10	20	16	9	0	0	8
TCGA-AR-A1AS-01	0	0	12	8	12	3	6	0
TCGA-AR-A1AT-01	0	4	13	9	1	3	1	1
TCGA-AR-A1AU-01	5	2	0	12	2	3	0	2
TCGA-AR-A1AV-01	8	2	2	26	3	1	4	3
TCGA-AR-A1AW-01	0	2	16	11	2	9	0	1
TCGA-AR-A1AX-01	7	4	4	8	0	2	7	0
TCGA-AR-A1AY-01	1	11	23	17	11	4	4	1
TCGA-AR-A24H-01	0	38	51	16	31	9	0	7
TCGA-AR-A24K-01	0	6	12	7	0	6	3	0
TCGA-AR-A24L-01	0	14	18	5	8	6	0	2
TCGA-AR-A24M-01	0	6	3	8	1	6	0	1
TCGA-AR-A24N-01	10	7	5	17	3	4	0	1
TCGA-AR-A24O-01	0	0	8	8	1	3	0	2
TCGA-AR-A24P-01	2	0	3	7	0	1	6	0
TCGA-AR-A24Q-01	13	84	35	14	43	28	6	9
TCGA-AR-A24R-01	0	0	12	11	0	2	0	1
TCGA-AR-A24S-01	10	0	4	21	10	9	1	2
TCGA-AR-A24T-01	1	3	7	9	2	0	2	0
TCGA-AR-A24U-01	7	0	1	13	19	0	4	0
TCGA-AR-A24V-01	0	5	1	11	5	1	5	0
TCGA-AR-A24W-01	2	2	8	1	0	0	1	0
TCGA-AR-A24X-01	4	7	0	11	0	4	6	2
TCGA-AR-A24Z-01	0	13	20	14	5	1	2	1
TCGA-AR-A250-01	3	10	17	39	68	0	18	0
TCGA-AR-A251-01	2	59	62	13	41	18	0	10
TCGA-AR-A252-01	4	0	0	10	0	4	0	1
TCGA-AR-A254-01	10	6	0	17	3	0	6	0
TCGA-AR-A255-01	7	20	2	11	31	7	9	2
TCGA-AR-A256-01	0	58	85	12	30	16	8	15
TCGA-AR-A2LE-01	57	0	35	0	251	0	51	0
TCGA-AR-A2LH-01	18	0	0	7	37	0	9	0
TCGA-AR-A2LK-01	4	4	15	21	2	1	1	0
TCGA-AR-A2LL-01	0	5	15	14	0	0	2	1
TCGA-AR-A2LM-01	0	4	7	0	0	2	4	0
TCGA-AR-A2LN-01	20	0	0	8	15	4	7	0
TCGA-AR-A2LO-01	2	3	0	5	3	0	1	3
TCGA-AR-A2LQ-01	0	0	8	4	0	1	0	0
TCGA-AR-A2LR-01	1	14	30	18	0	0	4	3
TCGA-AR-A5QM-01	4	13	5	12	0	0	2	0
TCGA-AR-A5QN-01	7	0	9	22	1	5	5	0
TCGA-AR-A5QP-01	4	2	8	11	1	6	2	0
TCGA-AR-A5QQ-01	0	9	37	11	11	21	0	7
TCGA-B6-A0I1-01	0	15	27	23	5	2	8	0
TCGA-B6-A0IH-01	8	1	0	23	0	5	4	0
TCGA-B6-A0RH-01	0	0	15	8	14	3	3	2
TCGA-B6-A0RL-01	0	0	30	19	12	1	5	2
TCGA-B6-A0RM-01	5	3	4	14	4	4	2	0
TCGA-B6-A0RN-01	0	3	5	15	1	5	3	1
TCGA-B6-A0RO-01	0	1	24	3	0	6	8	1
TCGA-B6-A0RP-01	3	5	13	8	0	1	0	0
TCGA-B6-A0RQ-01	6	0	21	7	12	2	4	4
TCGA-B6-A0RT-01	0	21	6	9	25	5	2	4
TCGA-B6-A0RU-01	1	11	7	12	5	9	9	4
TCGA-B6-A0RV-01	0	0	12	5	44	0	6	0
TCGA-B6-A0WS-01	0	1	2	3	3	8	0	1
TCGA-B6-A0WT-01	2	0	1	8	0	4	5	2
TCGA-B6-A0WV-01	2	0	13	7	4	7	0	4
TCGA-B6-A0WW-01	0	3	16	8	9	5	5	1
TCGA-B6-A0WX-01	0	11	3	14	1	9	5	2
TCGA-B6-A0WY-01	0	4	2	11	7	6	5	0
TCGA-B6-A0WZ-01	14	0	17	1	54	0	9	0
TCGA-B6-A0X0-01	0	8	10	3	1	0	3	0
TCGA-B6-A0X1-01	3	8	31	4	18	19	9	0
TCGA-B6-A0X4-01	3	3	3	4	0	0	8	1
TCGA-B6-A0X5-01	0	11	2	4	5	10	13	3
TCGA-B6-A0X7-01	0	0	12	6	3	0	2	0
TCGA-B6-A1KN-01	9	19	13	17	3	7	0	4
TCGA-B6-A2IU-01	14	0	0	14	8	6	12	0
TCGA-B6-A401-01	1	3	9	12	0	0	2	1
TCGA-B6-A409-01	6	11	7	19	5	2	3	3
TCGA-B6-A40B-01	16	10	9	13	13	5	0	0
TCGA-B6-A40C-01	2	5	18	24	3	0	0	2
TCGA-BH-A0AU-01	2	6	0	9	4	1	0	1
TCGA-BH-A0AV-01	6	14	31	4	13	14	2	3
TCGA-BH-A0AY-01	0	4	18	10	4	0	9	1
TCGA-BH-A0AZ-01	7	21	6	3	19	6	0	8
TCGA-BH-A0B0-01	8	0	17	3	51	0	20	0
TCGA-BH-A0B3-01	0	6	1	7	3	0	1	0
TCGA-BH-A0B6-01	200	0	3	1	965	0	121	0
TCGA-BH-A0B7-01	2	0	10	11	8	0	7	4
TCGA-BH-A0B8-01	0	2	24	3	2	1	2	0
TCGA-BH-A0BA-01	2	0	6	8	7	5	1	0
TCGA-BH-A0BC-01	0	0	19	13	9	0	4	0
TCGA-BH-A0BF-01	0	1	8	9	8	4	2	1
TCGA-BH-A0BG-01	0	8	20	8	7	2	0	0
TCGA-BH-A0BJ-01	0	4	4	4	0	3	2	0
TCGA-BH-A0BL-01	0	27	16	15	2	0	5	4
TCGA-BH-A0BM-01	1	3	10	2	2	0	0	1
TCGA-BH-A0BO-01	1	0	3	7	5	11	3	1
TCGA-BH-A0BP-01	21	41	23	39	48	3	21	0
TCGA-BH-A0BQ-01	0	3	13	10	1	0	3	0
TCGA-BH-A0BS-01	0	0	15	4	0	3	0	1
TCGA-BH-A0BT-01	3	0	16	16	4	4	4	1
TCGA-BH-A0BV-01	11	0	6	5	1	1	0	0
TCGA-BH-A0BW-01	2	22	23	15	14	18	3	6
TCGA-BH-A0BZ-01	0	83	91	29	44	30	2	17
TCGA-BH-A0C0-01	4	22	0	8	4	7	3	0
TCGA-BH-A0C1-01	0	0	22	19	4	3	1	1
TCGA-BH-A0C3-01	0	0	6	4	0	6	1	1
TCGA-BH-A0C7-01	0	9	17	21	3	5	3	0
TCGA-BH-A0DD-01	1	0	6	18	6	2	4	0
TCGA-BH-A0DE-01	2	1	25	2	0	2	1	0
TCGA-BH-A0DG-01	0	6	7	2	13	6	11	2
TCGA-BH-A0DH-01	11	0	0	21	10	3	4	3
TCGA-BH-A0DI-01	9	8	0	18	25	1	0	1
TCGA-BH-A0DK-01	4	18	4	10	7	7	1	2
TCGA-BH-A0DL-01	5	3	5	21	16	6	3	6
TCGA-BH-A0DO-01	2	4	4	7	5	3	5	0
TCGA-BH-A0DP-01	0	0	12	1	2	2	2	0
TCGA-BH-A0DQ-01	0	2	19	10	0	4	0	0
TCGA-BH-A0DT-01	2	0	5	5	2	0	0	1
TCGA-BH-A0DV-01	2	2	7	0	1	2	0	1
TCGA-BH-A0DX-01	8	2	14	10	36	0	7	0
TCGA-BH-A0DZ-01	10	0	7	0	176	0	24	0
TCGA-BH-A0E0-01	1	0	5	11	1	0	2	4
TCGA-BH-A0E1-01	0	0	1	6	6	0	5	1
TCGA-BH-A0E9-01	5	5	0	17	0	0	0	1
TCGA-BH-A0EA-01	4	0	7	10	2	5	4	0
TCGA-BH-A0EI-01	0	0	13	8	0	2	1	0
TCGA-BH-A0H3-01	4	0	8	5	0	0	0	0
TCGA-BH-A0H5-01	23	0	13	0	110	0	23	0
TCGA-BH-A0H7-01	1	0	0	6	5	3	1	1
TCGA-BH-A0H9-01	5	5	0	3	1	3	1	5
TCGA-BH-A0HA-01	3	0	34	147	31	151	11	5
TCGA-BH-A0HI-01	0	0	18	8	4	1	3	1
TCGA-BH-A0HK-01	6	0	19	9	22	0	7	0
TCGA-BH-A0HN-01	0	1	14	10	3	0	6	0
TCGA-BH-A0HP-01	25	0	24	3	274	0	31	0
TCGA-BH-A0RX-01	0	0	13	25	2	1	8	0
TCGA-BH-A0W3-01	0	3	14	3	2	1	0	0
TCGA-BH-A0W4-01	7	4	0	6	7	5	8	2
TCGA-BH-A0W5-01	0	4	4	12	1	5	3	0
TCGA-BH-A0W7-01	6	0	31	0	200	2	22	0
TCGA-BH-A0WA-01	6	15	53	8	16	13	0	2
TCGA-BH-A18F-01	0	0	36	9	11	0	11	0
TCGA-BH-A18G-01	33	67	50	672	0	801	33	12
TCGA-BH-A18H-01	9	1	10	7	9	13	2	3
TCGA-BH-A18I-01	0	0	6	14	5	0	6	0
TCGA-BH-A18J-01	10	3	13	7	69	6	3	0
TCGA-BH-A18K-01	14	2	8	5	24	7	5	3
TCGA-BH-A18L-01	6	8	5	33	3	5	4	1
TCGA-BH-A18M-01	2	0	2	7	5	1	1	0
TCGA-BH-A18N-01	0	3	1	21	2	13	2	1
TCGA-BH-A18P-01	73	0	0	11	306	0	48	0
TCGA-BH-A18Q-01	0	44	33	6	10	11	0	3
TCGA-BH-A18R-01	0	9	14	2	7	6	2	2
TCGA-BH-A18S-01	1	11	0	6	3	11	4	1
TCGA-BH-A18T-01	3	35	19	12	19	12	2	0
TCGA-BH-A18U-01	1	0	73	22	66	7	9	0
TCGA-BH-A18V-01	0	54	39	1	118	16	5	17
TCGA-BH-A1EO-01	1	3	16	23	3	0	4	0
TCGA-BH-A1ET-01	0	4	9	10	0	7	1	2
TCGA-BH-A1EU-01	0	0	15	6	2	9	1	1
TCGA-BH-A1EV-01	12	2	10	20	61	7	17	0
TCGA-BH-A1EW-01	5	2	2	3	2	4	3	0
TCGA-BH-A1EX-01	0	3	8	10	0	6	8	0
TCGA-BH-A1EY-01	2	3	5	11	16	10	8	0
TCGA-BH-A1F0-01	6	17	30	11	21	5	5	0
TCGA-BH-A1F2-01	1	3	26	22	14	0	4	1
TCGA-BH-A1F5-01	0	1	28	9	0	0	5	1
TCGA-BH-A1F6-01	4	1	11	20	7	5	0	5
TCGA-BH-A1F8-01	16	0	49	8	102	0	17	0
TCGA-BH-A1FC-01	5	19	12	29	39	9	6	11
TCGA-BH-A1FE-01	0	5	11	3	3	0	3	1
TCGA-BH-A1FG-01	0	1	3	11	2	2	1	1
TCGA-BH-A1FH-01	8	0	5	15	3	0	0	2
TCGA-BH-A1FJ-01	0	0	32	13	0	0	0	0
TCGA-BH-A1FL-01	2	0	12	8	0	0	3	1
TCGA-BH-A1FM-01	2	2	10	19	18	0	11	0
TCGA-BH-A1FN-01	10	21	22	5	76	4	0	8
TCGA-BH-A1FR-01	0	5	0	8	2	1	1	0
TCGA-BH-A1FU-01	4	11	19	16	22	23	10	13
TCGA-BH-A201-01	0	6	2	4	2	7	4	2
TCGA-BH-A202-01	0	6	5	7	3	4	2	1
TCGA-BH-A203-01	2	3	24	36	20	0	14	0
TCGA-BH-A204-01	2	8	16	13	5	2	5	1
TCGA-BH-A208-01	7	0	27	10	32	2	4	0
TCGA-BH-A209-01	7	0	6	2	92	1	11	0
TCGA-BH-A28Q-01	0	1	5	14	3	0	0	3
TCGA-BH-A2L8-01	98	0	0	0	490	0	40	0
TCGA-BH-A42U-01	12	1	0	2	12	0	5	0
TCGA-BH-A42V-01	2	0	15	2	29	0	7	0
TCGA-BH-A5IZ-01	13	30	11	19	12	8	0	3
TCGA-BH-A5J0-01	8	0	25	12	40	1	16	0
TCGA-BH-A6R8-01	0	0	8	16	5	3	5	0
TCGA-BH-A6R9-01	4	2	5	7	0	1	4	2
TCGA-BH-A8FY-01	13	13	4	11	7	6	0	2
TCGA-BH-A8FZ-01	0	16	10	20	15	17	3	10
TCGA-BH-A8G0-01	0	0	4	6	0	3	3	1
TCGA-BH-AB28-01	6	3	0	19	4	4	2	5
TCGA-C8-A12K-01	0	25	44	12	72	14	0	6
TCGA-C8-A12L-01	0	27	33	15	5	5	4	0
TCGA-C8-A12M-01	10	11	6	30	0	10	12	3
TCGA-C8-A12N-01	0	3	3	12	5	3	0	1
TCGA-C8-A12O-01	1	1	18	23	1	0	5	0
TCGA-C8-A12P-01	11	6	27	21	102	7	20	8
TCGA-C8-A12Q-01	19	8	0	8	72	10	21	1
TCGA-C8-A12T-01	24	0	0	14	162	2	12	0
TCGA-C8-A12U-01	0	4	29	20	8	0	0	0
TCGA-C8-A12V-01	0	15	9	6	5	9	3	5
TCGA-C8-A12W-01	0	0	21	39	3	4	10	0
TCGA-C8-A12X-01	5	4	15	28	0	2	5	6
TCGA-C8-A12Y-01	0	7	0	25	3	9	2	0
TCGA-C8-A12Z-01	11	0	4	17	22	4	3	0
TCGA-C8-A130-01	0	0	9	26	6	3	8	2
TCGA-C8-A131-01	10	17	7	16	3	7	11	3
TCGA-C8-A132-01	0	5	22	11	36	6	1	3
TCGA-C8-A133-01	7	10	5	1	2	3	2	3
TCGA-C8-A134-01	0	41	36	11	7	13	3	6
TCGA-C8-A135-01	0	8	6	37	10	8	7	1
TCGA-C8-A137-01	8	2	2	10	26	0	12	2
TCGA-C8-A138-01	12	17	0	17	0	4	1	1
TCGA-C8-A1HE-01	6	0	19	5	20	1	3	0
TCGA-C8-A1HF-01	5	1	6	8	12	3	3	1
TCGA-C8-A1HG-01	5	3	17	28	6	6	4	0
TCGA-C8-A1HI-01	0	0	25	22	17	6	2	0
TCGA-C8-A1HJ-01	0	40	14	16	18	25	1	10
