NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	190.105	45.519	40.721	28.887	0.357	0.896	30000.0
2	193.018	45.325	42.582	29.072	0.34	0.902	20000.0
3	191.768	45.823	40.898	28.962	0.357	0.895	20000.0
4	189.288	45.423	40.141	28.858	0.355	0.895	50000.0
5	192.809	45.571	42.295	29.176	0.344	0.902	20000.0
6	189.414	44.995	40.337	28.654	0.352	0.896	40000.0
7	189.326	45.401	40.48	28.916	0.352	0.895	50000.0
8	189.125	45.633	40.352	28.952	0.358	0.895	60000.0
9	189.167	45.535	40.272	28.997	0.353	0.894	30000.0
10	188.39	44.925	39.87	28.674	0.346	0.9	50000.0
11	192.607	45.154	42.064	28.933	0.341	0.901	20000.0
12	189.973	45.436	41.039	29.126	0.349	0.895	30000.0
13	187.199	45.349	39.974	29.014	0.353	0.894	30000.0
14	188.909	45.464	40.323	28.93	0.355	0.894	20000.0
15	189.772	45.381	40.755	28.972	0.352	0.896	30000.0
16	188.201	45.318	39.792	28.499	0.349	0.9	40000.0
17	187.713	45.146	39.883	28.485	0.352	0.897	60000.0
18	191.124	45.702	40.862	29.105	0.359	0.893	60000.0
19	188.631	45.461	40.499	28.977	0.353	0.895	60000.0
20	187.816	45.494	40.082	28.999	0.354	0.895	40000.0
21	188.751	45.377	40.492	28.965	0.35	0.897	40000.0
22	188.84	45.2	40.073	28.671	0.351	0.898	20000.0
23	186.49	44.972	39.352	28.299	0.35	0.9	50000.0
24	189.967	45.524	40.487	28.926	0.351	0.899	40000.0
25	189.872	45.713	40.621	28.922	0.356	0.897	40000.0
26	188.358	45.416	40.141	28.817	0.354	0.896	30000.0
27	192.594	45.221	42.198	28.899	0.34	0.899	20000.0
28	191.365	45.775	40.787	29.154	0.352	0.897	40000.0
29	188.672	45.086	39.821	28.359	0.347	0.903	40000.0
30	188.251	45.258	39.854	28.738	0.352	0.897	30000.0
31	190.441	45.435	40.47	28.814	0.348	0.899	50000.0
32	188.303	45.408	40.03	28.75	0.351	0.898	30000.0
33	191.512	45.639	42.125	29.399	0.345	0.897	30000.0
34	188.61	45.147	39.992	28.524	0.354	0.899	40000.0
35	194.481	45.643	43.147	29.418	0.348	0.899	30000.0
36	187.049	45.151	39.686	28.461	0.35	0.899	40000.0
37	188.342	45.419	39.983	28.842	0.354	0.897	20000.0
38	186.487	44.573	39.157	28.143	0.345	0.901	30000.0
39	189.725	45.165	40.598	28.892	0.347	0.9	60000.0
40	189.094	45.46	40.496	28.879	0.355	0.894	30000.0
41	187.742	44.916	39.964	28.414	0.35	0.9	50000.0
42	188.54	45.352	40.175	28.696	0.35	0.896	30000.0
43	190.338	45.338	40.901	28.862	0.352	0.899	40000.0
44	192.813	45.396	42.109	29.189	0.337	0.902	20000.0
45	193.277	45.357	42.431	29.174	0.341	0.899	20000.0
46	191.235	45.521	41.932	29.047	0.339	0.9	20000.0
47	193.242	45.769	42.496	29.471	0.349	0.896	40000.0
48	190.842	45.623	40.931	29.041	0.355	0.896	50000.0
49	188.557	45.269	40.188	28.814	0.351	0.897	40000.0
50	189.109	45.333	40.268	28.816	0.35	0.897	50000.0
51	187.126	45.392	39.441	28.602	0.353	0.896	30000.0
52	187.805	45.108	39.612	28.437	0.351	0.898	40000.0
53	192.095	45.529	41.041	28.98	0.352	0.895	20000.0
54	187.788	45.427	39.782	28.615	0.353	0.896	60000.0
55	192.449	45.594	42.229	29.36	0.341	0.898	50000.0
56	186.45	45.341	39.536	28.722	0.354	0.894	30000.0
57	190.768	45.337	40.514	28.696	0.351	0.9	40000.0
58	192.116	45.213	42.24	29.027	0.344	0.9	20000.0
59	192.074	45.42	42.355	29.142	0.341	0.899	20000.0
60	187.267	44.851	40.024	28.392	0.349	0.901	30000.0
61	189.552	45.427	39.995	28.69	0.352	0.897	30000.0
62	192.395	45.651	42.337	29.394	0.346	0.897	50000.0
63	187.504	45.111	39.458	28.487	0.35	0.899	40000.0
64	187.607	45.543	39.641	28.726	0.355	0.896	30000.0
65	189.633	45.349	40.52	28.865	0.35	0.897	20000.0
66	193.291	45.683	42.469	29.45	0.341	0.898	20000.0
67	188.666	45.279	40.062	28.576	0.349	0.9	40000.0
68	190.836	45.328	41.043	28.913	0.35	0.898	60000.0
69	192.325	45.236	42.364	29.036	0.34	0.902	20000.0
70	193.925	45.751	42.666	29.342	0.34	0.902	20000.0
71	188.677	45.331	40.346	28.823	0.349	0.898	40000.0
72	192.071	45.685	42.051	29.445	0.346	0.896	30000.0
73	192.345	45.594	42.394	29.124	0.345	0.9	20000.0
74	193.459	45.596	42.815	29.504	0.343	0.897	50000.0
75	188.792	45.365	40.094	28.794	0.348	0.898	40000.0
76	190.553	45.425	41.556	29.134	0.343	0.899	40000.0
77	188.987	45.036	40.435	28.476	0.347	0.9	40000.0
78	186.384	45.109	39.591	28.687	0.349	0.9	70000.0
79	187.519	45.258	39.932	28.776	0.351	0.898	50000.0
80	195.079	45.92	43.161	29.561	0.343	0.898	20000.0
81	188.076	45.388	39.927	28.764	0.352	0.896	60000.0
82	192.353	45.491	42.439	29.309	0.344	0.897	20000.0
83	188.575	45.273	39.999	28.515	0.352	0.901	30000.0
84	187.805	45.124	39.765	28.527	0.352	0.897	40000.0
85	187.746	45.185	39.829	28.653	0.353	0.895	20000.0
86	190.034	45.537	40.197	28.865	0.356	0.895	50000.0
87	193.626	45.706	42.65	29.31	0.344	0.9	30000.0
88	188.307	45.422	40.214	29.083	0.356	0.894	30000.0
89	187.432	45.135	39.889	28.468	0.349	0.899	50000.0
90	192.375	45.22	42.496	29.136	0.338	0.9	20000.0
91	191.347	45.586	41.061	29.078	0.351	0.896	30000.0
92	188.283	45.393	40.064	28.637	0.352	0.899	50000.0
93	193.46	45.52	42.268	29.172	0.339	0.901	30000.0
94	186.679	44.913	39.706	28.467	0.349	0.9	20000.0
95	190.449	45.561	40.925	29.05	0.354	0.896	30000.0
96	188.802	45.397	40.354	28.887	0.351	0.898	20000.0
97	188.123	45.224	39.978	28.585	0.354	0.898	30000.0
98	187.82	45.085	39.567	28.492	0.35	0.898	30000.0
99	189.239	45.537	40.188	28.934	0.354	0.897	30000.0
100	188.121	45.701	40.267	29.011	0.358	0.894	20000.0
