NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	63.017	96.706	11.116	63.906	0.907	0.668	40000.0
2	62.834	95.917	11.047	63.515	0.904	0.675	40000.0
3	63.233	97.689	11.163	64.939	0.905	0.659	50000.0
4	62.978	96.213	11.103	63.325	0.898	0.68	30000.0
5	65.251	98.941	11.862	65.961	0.903	0.654	40000.0
6	62.702	96.381	10.869	63.528	0.906	0.674	30000.0
7	62.189	96.704	10.783	63.973	0.913	0.669	50000.0
8	63.719	97.341	11.245	64.296	0.905	0.667	30000.0
9	62.219	95.466	10.847	63.228	0.9	0.681	50000.0
10	63.46	97.992	11.24	64.712	0.913	0.66	50000.0
11	63.919	98.279	11.228	64.894	0.907	0.658	50000.0
12	63.848	97.693	11.305	64.748	0.901	0.662	50000.0
13	63.265	97.515	11.225	64.947	0.906	0.659	30000.0
14	63.815	97.885	11.205	64.675	0.918	0.661	60000.0
15	63.893	97.63	11.288	64.794	0.9	0.662	40000.0
16	64.46	98.128	11.593	64.835	0.916	0.665	30000.0
17	63.445	97.912	11.21	64.833	0.909	0.658	70000.0
18	62.727	96.937	11.037	64.068	0.905	0.673	40000.0
19	63.053	97.486	11.016	64.073	0.919	0.668	50000.0
20	63.463	97.529	11.214	64.835	0.909	0.659	30000.0
21	63.322	97.519	11.128	64.007	0.909	0.671	60000.0
22	63.631	97.2	11.262	64.439	0.904	0.666	40000.0
23	63.741	98.696	11.212	65.102	0.926	0.656	20000.0
24	63.404	97.374	11.219	64.555	0.905	0.662	50000.0
25	63.35	97.31	11.247	64.756	0.907	0.66	60000.0
26	63.255	97.293	11.223	64.354	0.911	0.668	50000.0
27	62.275	96.373	10.85	63.343	0.908	0.676	40000.0
28	63.794	97.839	11.214	64.515	0.904	0.662	30000.0
29	62.962	97.063	10.96	64.046	0.91	0.67	20000.0
30	63.674	97.542	11.227	64.671	0.903	0.662	40000.0
31	63.275	97.374	11.039	64.364	0.925	0.663	40000.0
32	63.159	97.473	11.074	64.395	0.904	0.663	30000.0
33	62.941	96.754	10.882	63.689	0.907	0.672	70000.0
34	64.046	98.03	11.294	65.087	0.91	0.656	50000.0
35	63.939	98.366	11.303	65.158	0.913	0.657	30000.0
36	63.556	97.514	11.364	64.632	0.906	0.663	50000.0
37	63.33	97.864	11.249	64.733	0.915	0.661	80000.0
38	62.569	96.061	10.882	63.434	0.901	0.675	30000.0
39	63.107	97.311	11.131	64.465	0.902	0.662	70000.0
40	62.645	95.73	10.934	63.534	0.899	0.674	80000.0
41	63.371	97.245	11.126	64.08	0.909	0.67	40000.0
42	63.954	97.433	11.384	64.774	0.903	0.661	30000.0
43	63.32	97.695	11.07	64.875	0.915	0.658	60000.0
44	63.711	97.655	11.283	64.575	0.907	0.663	30000.0
45	63.273	97.011	11.226	64.295	0.904	0.671	30000.0
46	62.058	95.815	10.768	63.095	0.908	0.68	30000.0
47	63.123	97.161	11.129	64.319	0.9	0.666	50000.0
48	63.17	97.224	11.198	64.211	0.906	0.67	60000.0
49	62.961	97.711	11.01	64.766	0.925	0.658	30000.0
50	63.107	97.296	11.149	64.614	0.903	0.664	50000.0
51	62.727	96.519	11.051	63.763	0.904	0.675	30000.0
52	63.015	97.231	10.967	64.312	0.916	0.666	40000.0
53	62.345	96.515	10.858	63.604	0.912	0.671	100000.0
54	62.126	95.755	10.775	63.603	0.907	0.673	60000.0
55	63.648	97.333	11.202	64.354	0.915	0.664	60000.0
56	63.937	98.441	11.338	65.107	0.911	0.656	40000.0
57	63.384	96.732	11.229	63.972	0.906	0.673	80000.0
58	63.49	97.86	11.212	64.968	0.905	0.66	50000.0
59	62.844	96.585	11.045	63.991	0.9	0.67	30000.0
60	62.337	96.188	10.77	63.263	0.905	0.676	40000.0
61	63.413	96.939	11.173	63.925	0.899	0.672	40000.0
62	63.146	96.927	11.155	64.184	0.898	0.669	30000.0
63	64.138	98.536	11.265	65.332	0.912	0.653	80000.0
64	64.709	97.811	11.799	65.385	0.896	0.658	50000.0
65	63.719	98.073	11.257	64.883	0.907	0.657	50000.0
66	61.799	95.713	10.653	63.275	0.918	0.674	30000.0
67	62.082	96.307	10.736	63.591	0.908	0.671	40000.0
68	61.931	95.123	10.778	63.267	0.905	0.676	80000.0
69	64.051	97.271	11.285	64.215	0.909	0.669	50000.0
70	62.236	95.359	10.767	62.821	0.901	0.68	40000.0
71	63.02	97.055	11.025	63.872	0.906	0.672	60000.0
72	63.197	97.656	11.079	64.397	0.92	0.662	40000.0
73	62.901	96.255	11.008	63.517	0.902	0.674	50000.0
74	63.689	98.54	11.16	65.049	0.912	0.656	30000.0
75	62.333	96.894	10.945	64.254	0.92	0.664	50000.0
76	62.85	97.299	10.979	63.728	0.925	0.67	30000.0
77	63.288	97.343	11.128	64.534	0.901	0.661	70000.0
78	63.025	97.261	10.987	64.006	0.916	0.669	40000.0
79	62.979	97.321	11.061	64.412	0.904	0.664	60000.0
80	62.769	97.08	11.025	64.075	0.915	0.67	40000.0
81	63.194	97.751	11.089	64.529	0.907	0.662	70000.0
82	63.301	97.513	11.156	64.435	0.91	0.665	30000.0
83	63.878	98.476	11.267	65.231	0.915	0.657	40000.0
84	64.008	98.232	11.261	64.904	0.91	0.659	40000.0
85	63.405	97.037	11.275	64.283	0.895	0.668	30000.0
86	63.363	97.943	11.115	64.673	0.908	0.659	50000.0
87	62.97	96.785	11.102	64.068	0.908	0.669	50000.0
88	62.119	96.493	10.732	63.634	0.925	0.672	60000.0
89	63.676	97.816	11.218	64.581	0.908	0.663	60000.0
90	63.045	97.617	11.016	64.59	0.92	0.661	40000.0
91	62.153	96.242	10.801	63.659	0.909	0.67	40000.0
92	63.486	97.605	11.146	64.515	0.905	0.665	50000.0
93	61.884	94.743	10.848	63.151	0.888	0.682	30000.0
94	63.44	97.375	11.248	64.68	0.91	0.661	40000.0
95	62.398	96.341	10.851	63.943	0.905	0.673	40000.0
96	63.145	97.273	11.07	64.445	0.903	0.665	50000.0
97	63.566	97.871	11.23	65.042	0.921	0.657	40000.0
98	63.513	97.48	11.136	64.317	0.905	0.666	70000.0
99	62.94	96.054	11.07	63.507	0.893	0.675	60000.0
100	62.81	97.107	10.942	63.906	0.916	0.669	50000.0
