NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
54	61.695	95.178	10.908	63.718	0.864	0.675	40000.0
55	60.805	93.544	10.667	62.6	0.866	0.684	30000.0
56	59.802	93.118	10.363	62.116	0.877	0.687	80000.0
57	62.258	95.013	11.156	63.706	0.863	0.676	50000.0
58	61.868	95.505	10.981	63.933	0.867	0.672	40000.0
59	58.798	91.624	10.156	61.215	0.867	0.698	60000.0
60	61.152	94.364	10.826	62.96	0.862	0.682	40000.0
61	61.91	94.683	10.982	63.026	0.853	0.683	70000.0
62	59.901	92.442	10.438	61.504	0.85	0.699	40000.0
63	62.321	95.918	11.02	64.083	0.863	0.67	40000.0
64	60.725	92.63	10.724	61.793	0.844	0.697	60000.0
65	61.0	94.1	10.773	62.974	0.871	0.681	110000.0
66	60.229	92.015	10.553	61.101	0.859	0.703	40000.0
67	60.622	93.27	10.6	61.956	0.857	0.694	50000.0
68	61.105	93.582	10.782	62.469	0.86	0.691	50000.0
69	61.252	93.959	10.769	62.6	0.87	0.688	30000.0
70	61.408	93.583	10.819	62.192	0.854	0.691	50000.0
71	60.435	93.41	10.564	61.987	0.856	0.694	40000.0
72	59.796	93.125	10.373	61.923	0.879	0.69	50000.0
73	59.875	91.773	10.471	60.973	0.86	0.705	40000.0
74	60.824	93.858	10.575	62.489	0.862	0.688	30000.0
75	60.519	93.834	10.612	62.673	0.868	0.685	60000.0
76	61.572	95.053	10.831	62.844	0.877	0.683	30000.0
77	60.469	93.412	10.542	62.353	0.854	0.688	100000.0
78	59.762	91.984	10.473	61.539	0.865	0.697	50000.0
79	60.567	93.406	10.612	62.207	0.866	0.69	70000.0
80	60.899	93.618	10.816	62.219	0.866	0.693	30000.0
81	59.004	91.696	10.144	60.858	0.865	0.7	50000.0
82	60.712	93.871	10.546	61.884	0.865	0.691	70000.0
83	61.703	94.515	10.829	62.702	0.865	0.686	50000.0
84	61.035	93.624	10.631	62.483	0.858	0.688	30000.0
85	61.794	94.673	11.016	63.085	0.855	0.685	60000.0
86	61.664	95.416	10.93	63.683	0.863	0.673	50000.0
87	61.815	95.455	11.014	63.719	0.867	0.674	30000.0
88	62.362	95.492	11.107	63.345	0.872	0.68	30000.0
89	60.754	93.087	10.651	61.858	0.858	0.695	40000.0
90	60.629	93.534	10.646	62.463	0.87	0.689	40000.0
91	60.408	93.078	10.612	62.158	0.856	0.69	50000.0
92	61.286	94.047	10.719	62.299	0.865	0.69	40000.0
93	61.01	93.507	10.777	62.583	0.845	0.69	40000.0
94	61.62	94.667	10.902	62.965	0.862	0.684	30000.0
95	60.544	93.49	10.57	62.511	0.858	0.69	50000.0
96	61.146	93.878	10.529	61.801	0.863	0.694	30000.0
97	61.823	94.824	10.997	63.349	0.87	0.678	60000.0
98	59.441	91.694	10.242	60.862	0.859	0.704	70000.0
99	60.847	92.714	10.652	61.594	0.854	0.699	60000.0
100	61.242	94.856	10.86	63.526	0.871	0.675	40000.0
