NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	182.143	81.774	34.658	59.455	0.7	0.679	20000.0
2	181.954	81.751	34.574	59.449	0.701	0.678	20000.0
3	181.469	81.576	34.434	59.304	0.701	0.679	30000.0
4	181.042	81.516	34.355	59.34	0.697	0.679	40000.0
5	181.368	81.773	34.369	59.37	0.703	0.677	30000.0
6	181.875	81.583	34.639	59.343	0.699	0.68	30000.0
7	181.999	81.733	34.6	59.407	0.704	0.678	50000.0
8	181.658	81.712	34.522	59.431	0.7	0.679	20000.0
9	181.474	81.618	34.445	59.269	0.699	0.68	30000.0
10	181.415	81.604	34.318	59.298	0.7	0.679	20000.0
11	181.36	81.694	34.41	59.307	0.704	0.679	40000.0
12	182.292	81.832	34.616	59.393	0.704	0.678	60000.0
13	181.55	81.569	34.544	59.183	0.7	0.682	30000.0
14	181.59	81.481	34.568	59.299	0.698	0.681	40000.0
15	181.474	81.337	34.404	59.141	0.695	0.682	30000.0
16	181.847	81.684	34.479	59.32	0.701	0.68	30000.0
17	182.129	81.612	34.672	59.442	0.7	0.679	30000.0
18	181.882	81.469	34.58	59.216	0.699	0.681	30000.0
19	182.468	81.916	34.646	59.482	0.703	0.678	20000.0
20	181.416	81.564	34.466	59.302	0.7	0.679	50000.0
21	181.772	81.538	34.596	59.278	0.701	0.68	20000.0
22	181.515	81.433	34.424	59.279	0.697	0.68	20000.0
23	181.99	81.639	34.506	59.375	0.701	0.678	40000.0
24	181.302	81.616	34.317	59.162	0.699	0.682	40000.0
25	181.675	81.786	34.572	59.403	0.703	0.678	40000.0
26	181.827	81.789	34.509	59.377	0.702	0.678	20000.0
27	181.502	81.572	34.511	59.357	0.701	0.679	20000.0
28	182.149	81.695	34.645	59.358	0.7	0.679	20000.0
29	181.789	81.65	34.603	59.423	0.7	0.678	40000.0
30	182.013	81.732	34.561	59.424	0.702	0.678	20000.0
31	181.761	81.547	34.45	59.185	0.699	0.682	30000.0
