NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	261.38	85.856	53.002	65.021	0.766	0.708	40000.0
2	261.993	86.394	53.588	65.859	0.771	0.7	20000.0
3	263.941	86.011	53.8	65.483	0.77	0.702	20000.0
4	260.429	86.073	52.821	65.398	0.774	0.704	40000.0
5	263.082	86.159	53.509	65.563	0.77	0.702	30000.0
6	261.5	86.251	53.116	65.773	0.773	0.7	20000.0
7	263.138	86.331	53.341	65.659	0.775	0.7	30000.0
8	262.527	86.274	53.339	65.322	0.77	0.704	20000.0
9	263.443	86.195	53.572	65.529	0.77	0.702	20000.0
10	262.203	86.165	53.368	65.216	0.768	0.704	20000.0
11	261.662	86.639	53.4	65.738	0.773	0.699	20000.0
12	262.576	86.089	53.241	65.479	0.762	0.702	20000.0
13	262.855	86.111	53.422	65.465	0.764	0.704	20000.0
14	263.629	86.207	53.659	65.321	0.765	0.705	30000.0
15	263.065	86.363	53.695	65.638	0.771	0.702	30000.0
16	262.764	86.176	53.477	65.894	0.775	0.699	20000.0
17	263.336	86.01	53.497	65.384	0.764	0.705	30000.0
18	263.698	86.11	53.501	65.281	0.773	0.702	20000.0
19	262.276	86.451	53.855	65.761	0.772	0.701	20000.0
20	261.981	86.249	53.371	65.588	0.771	0.702	20000.0
21	261.446	85.813	53.04	65.274	0.764	0.704	20000.0
22	263.112	86.751	53.333	65.829	0.778	0.699	20000.0
23	262.933	86.386	53.431	65.221	0.772	0.703	20000.0
24	263.83	86.194	53.509	65.591	0.765	0.702	20000.0
25	263.347	86.331	53.336	65.544	0.774	0.703	30000.0
26	262.178	85.842	53.199	65.068	0.765	0.707	20000.0
27	262.938	86.247	53.546	65.72	0.769	0.701	30000.0
28	261.117	85.949	53.246	65.382	0.765	0.704	20000.0
29	263.623	86.343	53.66	65.378	0.771	0.703	20000.0
30	262.596	85.858	53.651	65.348	0.762	0.703	20000.0
31	262.285	86.058	53.36	65.366	0.767	0.703	20000.0
32	263.125	86.157	53.576	65.021	0.766	0.707	20000.0
33	261.213	85.765	52.99	64.919	0.768	0.707	20000.0
34	262.736	86.026	53.502	65.389	0.768	0.704	20000.0
35	264.532	86.289	53.729	65.383	0.766	0.702	20000.0
36	262.726	86.276	53.404	65.526	0.779	0.699	20000.0
37	265.393	87.099	54.181	66.4	0.785	0.692	20000.0
38	261.929	85.931	53.016	65.501	0.765	0.703	20000.0
39	264.194	86.121	53.789	65.613	0.773	0.699	20000.0
40	262.712	85.927	53.41	65.097	0.764	0.706	20000.0
41	262.156	86.409	53.61	65.741	0.778	0.697	20000.0
42	262.949	86.276	53.434	65.745	0.767	0.701	20000.0
43	262.775	86.511	53.351	65.775	0.763	0.702	20000.0
44	263.271	86.375	53.707	65.903	0.768	0.699	20000.0
45	262.429	86.148	53.386	65.494	0.767	0.703	30000.0
46	263.362	86.046	53.6	65.5	0.769	0.702	20000.0
47	262.059	86.008	53.651	65.254	0.763	0.707	20000.0
48	263.479	86.348	53.658	65.363	0.775	0.702	20000.0
49	263.221	86.327	53.624	65.522	0.766	0.704	20000.0
50	263.053	86.673	53.469	66.033	0.779	0.697	20000.0
51	261.969	85.878	53.367	65.077	0.766	0.707	40000.0
52	263.14	86.61	53.735	66.084	0.769	0.698	40000.0
53	263.57	86.216	53.156	64.969	0.772	0.706	30000.0
54	263.184	86.283	53.39	65.475	0.777	0.702	20000.0
55	262.654	86.049	53.642	65.225	0.765	0.705	30000.0
56	263.064	85.874	53.651	65.493	0.766	0.702	30000.0
57	262.414	86.471	53.585	65.582	0.782	0.699	20000.0
58	263.355	86.231	53.623	65.695	0.768	0.7	20000.0
59	263.536	86.278	53.717	65.484	0.774	0.702	30000.0
60	263.741	85.906	53.693	65.541	0.76	0.704	20000.0
